as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
214,3758,ERX-SINGNET,SingNet,Tr/Ac,108,"2,771","44,598,664",0.23%,0.52%,2.1%,80
215,9901,TELSTRA-NZ...,TelstraClear Ltd,Tr/Ac,108,814,"1,275,904",0.23%,0.15%,0.06%,29
216,42861,PRIME-LINE-AS,"JSC ""Prime-Line""",Tr/Ac,107,372,"505,088",0.23%,0.07%,0.02%,89
217,28513,(no data),Uninet S.A. de C.V.,Tr/Ac,105,"6,828","12,286,976",0.23%,1.3%,0.57%,11
218,9299,IPG-AS-AP,Philippine Long Distance Telephone Company,Tr/Ac,105,"2,241","8,951,040",0.23%,0.42%,0.42%,116
219,1680,NV-ASN,013 NetVision Ltd,Tr/Ac,105,933,"2,150,400",0.23%,0.18%,0.10%,183
220,1267,ASN-INFOST...,WIND Telecomunicazioni S.p.A.,Tr/Ac,105,665,"7,734,547",0.23%,0.13%,0.36%,969
221,24218,GTC-MY-PIP-AS,Global Transit Communications - Malaysia,Tr/Ac,104,"1,567","2,544,128",0.22%,0.30%,0.12%,111
222,15557,LDCOMNET,Societe Francaise du Radiotelephone S.A.,Tr/Ac,103,929,"15,259,904",0.22%,0.18%,0.71%,142
223,7015,COMCAST-7015,"Comcast Cable Communications, Inc.",Tr/Ac,103,682,"797,440",0.22%,0.13%,0.04%,109
224,6983,ITCDELTA,"Earthlink, Inc.",Tr/Ac,102,"2,511","4,467,968",0.22%,0.47%,0.21%,97
225,6517,RELIANCEGL...,"Reliance Globalcom Services, Inc",Tr/Ac,102,812,"961,792",0.22%,0.15%,0.04%,103
226,8262,LIREXNET-AS,Lirex net EOOD,Tr/Ac,101,"2,979","3,563,200",0.22%,0.56%,0.17%,132
227,35400,MFIST,OJSC Rostelecom,Tr/Ac,101,"1,493","1,841,408",0.22%,0.28%,0.09%,44
228,18403,FPT-AS-AP,The Corporation for Financing & Promoting Technology,Tr/Ac,100,"1,766","2,103,056",0.22%,0.33%,0.10%,82
229,42632,MNOGOBYTE-AS,MnogoByte LLC,Tr/Ac,100,818,"1,160,961",0.22%,0.15%,0.05%,67
230,57463,NetIX,NetIX Communications Ltd.,Tr/Ac,99,"1,418","1,570,816",0.21%,0.27%,0.07%,131
231,8437,UTA-AS,Tele2 Telecommunication GmbH,Tr/Ac,99,384,"1,038,848",0.21%,0.07%,0.05%,84
232,20771,CAUCASUS-C...,Caucasus Online Ltd.,Tr/Ac,98,"1,789","3,840,768",0.21%,0.34%,0.18%,30
233,33659,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,98,300,"518,656",0.21%,0.06%,0.02%,98
234,58453,CMI-INT-HK,"Unit 09-18, Level 12, Tower 1",Tr/Ac,97,"5,744","35,296,528",0.21%,1.1%,1.6%,75
235,37100,SEACOM-AS,SEACOM Limited,Tr/Ac,97,"1,199","4,750,272",0.21%,0.23%,0.22%,122
236,2152,CSUNET-NW,California State University Network,Tr/Ac,97,967,"25,482,240",0.21%,0.18%,1.2%,85
237,703,UUNET,"MCI Communications Services, Inc. d/b/a Verizon Business",Tr/Ac,96,"2,436","8,916,100",0.21%,0.46%,0.42%,108
238,42708,PORTLANE,Portlane Networks AB,Tr/Ac,96,845,"763,712",0.21%,0.16%,0.04%,1086
239,6730,SUNRISE,Sunrise Communications AG,Tr/Ac,96,404,"2,797,088",0.21%,0.08%,0.13%,543
240,48159,TIC-AS,Telecommunication Infrastructure Company,Tr/Ac,95,"2,358","6,167,040",0.20%,0.45%,0.29%,48
241,23005,SWITCH-COM...,SWITCH Communications Group LLC,Tr/Ac,95,991,"933,376",0.20%,0.19%,0.04%,105
242,8455,ATOM86-AS,Schuberg Philis B.V.,Tr/Ac,95,739,"1,135,616",0.20%,0.14%,0.05%,83
243,5713,SAIX-NET,Telkom SA Ltd.,Tr/Ac,94,"2,210","6,802,624",0.20%,0.42%,0.32%,139
244,2907,SINET-AS,"Research Organization of Information and Systems, National Institute of Informat",Tr/Ac,94,"1,192","14,250,368",0.20%,0.23%,0.66%,116
245,22822,LLNW,"Limelight Networks, Inc.",Co,94,"1,144","21,482,816",0.20%,0.22%,1.0%,127
246,6910,DialTelecomRO,Digital Cable Systems S.A.,Tr/Ac,94,427,"352,768",0.20%,0.08%,0.02%,110
247,132602,BANGLADESH...,Bangladesh Submarine Cable Company Limited (BSCCL),Tr/Ac,93,"1,368","17,573,120",0.20%,0.26%,0.82%,11
248,29075,IELO-AS,Lost Oasis SARL,Tr/Ac,93,468,"3,528,960",0.20%,0.09%,0.16%,131
249,1785,AS-PAETEC-NET,"PaeTec Communications, Inc.",Tr/Ac,92,893,"1,248,256",0.20%,0.17%,0.06%,98
250,12182,INTERNAP-2BLK,Internap Network Services Corporation,Co,92,713,"598,288",0.20%,0.13%,0.03%,96
251,2119,TELENOR-NE...,Telenor Norge AS,Tr/Ac,91,678,"12,994,200",0.20%,0.13%,0.61%,164
252,12310,iNES,iNES Group SRL,Tr/Ac,91,399,"328,704",0.20%,0.08%,0.02%,85
253,20080,AMPATH,Florida International University,Tr/Ac,90,"1,794","4,510,496",0.19%,0.34%,0.21%,428
254,45899,VNPT-AS-VN,VNPT Corp,Tr/Ac,90,"1,709","4,109,560",0.19%,0.32%,0.19%,43
255,5650,FRONTIER-FRTR,"Frontier Communications of America, Inc.",Tr/Ac,90,"1,678","7,861,504",0.19%,0.32%,0.37%,97
256,25478,IHOME-AS,iHome LLC,Tr/Ac,90,615,"853,504",0.19%,0.12%,0.04%,54
257,39392,SUPERNETWO...,SuperNetwork s.r.o.,Co,90,434,"1,377,792",0.19%,0.08%,0.06%,62
258,35819,Mobily-AS,Bayanat Al-Oula For Network Services,Tr/Ac,89,"4,490","9,746,176",0.19%,0.85%,0.45%,55
259,9848,GNGAS,Enterprise Networks,Tr/Ac,89,"4,204","6,447,040",0.19%,0.79%,0.30%,60
260,2381,WISCNET1-AS,WiscNet,Tr/Ac,89,639,"9,776,640",0.19%,0.12%,0.46%,101
261,20632,PETERSTAR-AS,OJSC MegaFon,Tr/Ac,89,496,"537,600",0.19%,0.09%,0.03%,97
262,5391,T-HT,Hrvatski Telekom d.d.,Tr/Ac,88,932,"2,110,208",0.19%,0.18%,0.10%,79
263,11835,(no data),IPE INFORMATICA LTDA,Tr/Ac,88,711,"324,864",0.19%,0.13%,0.02%,134
264,4610,ODYSSEY-NZ-AP,Odyssey Networks New Zealand,Tr/Ac,87,581,"1,429,760",0.19%,0.11%,0.07%,14
265,45820,TTSL-MEISISP,Tata Teleservices ISP AS,Co,86,"4,204","2,799,360",0.19%,0.79%,0.13%,89
266,29791,VOXEL-DOT-NET,"Voxel Dot Net, Inc.",Tr/Ac,86,731,"596,498",0.19%,0.14%,0.03%,136
267,33651,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,86,509,"982,656",0.19%,0.10%,0.05%,85
268,7575,AARNET-AS-AP,Australian Academic and Reasearch Network (AARNet),Tr/Ac,85,652,"5,310,208",0.18%,0.12%,0.25%,100
269,33667,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,85,447,"828,288",0.18%,0.08%,0.04%,83
270,1853,ACOnet,ACOnet Backbone,Tr/Ac,85,280,"3,020,544",0.18%,0.05%,0.14%,66
271,14840,(no data),COMMCORP COMUNICACOES LTDA,Tr/Ac,84,"1,418","893,456",0.18%,0.27%,0.04%,209
272,12179,INTERNAP-2BLK,Internap Network Services Corporation,Co,84,973,"1,788,804",0.18%,0.18%,0.08%,63
273,16285,ASN-UMN,Closed Joint Stock Company TransTeleCom,Tr/Ac,84,931,"637,184",0.18%,0.18%,0.03%,67
274,30781,JAGUAR-AS,Jaguar Network SAS,Tr/Ac,84,390,"3,507,200",0.18%,0.07%,0.16%,153
275,4847,CNIX-AP,China Networks Inter-Exchange,Co,83,"1,833","15,374,144",0.18%,0.35%,0.72%,77
276,9503,FX-PRIMARY-AS,Vocus Connect International Backbone,Tr/Ac,83,490,"919,552",0.18%,0.09%,0.04%,85
277,38193,TWA-AS-AP,Transworld Associates (Pvt.) Ltd.,Tr/Ac,82,"3,019","1,316,352",0.18%,0.57%,0.06%,83
278,19024,INTERNAP-BLK5,Internap Network Services Corporation,Tr/Ac,82,"1,506","2,429,581",0.18%,0.28%,0.11%,76
279,43727,KVANT-TELECOM,KVANT-TELEKOM Closed Joint Stock Company,Tr/Ac,82,651,"610,816",0.18%,0.12%,0.03%,88
280,39326,GOSCOMB-AS,Goscomb Technologies Limited,Tr/Ac,82,510,"664,064",0.18%,0.10%,0.03%,275
281,6908,DATAHOP,Datahop Ltd,Tr/Ac,82,393,"520,704",0.18%,0.07%,0.02%,96
282,9116,GOLDENLINE...,012 Smile Communications LTD.,Tr/Ac,81,"2,223","20,507,661",0.17%,0.42%,0.95%,131
283,34779,T-2-AS,"T-2, d.o.o.",Tr/Ac,81,159,"318,208",0.17%,0.03%,0.01%,84
284,23148,TERRENAP,"TERRENAP DATA CENTERS, INC.",Tr/Ac,80,"1,339","2,357,696",0.17%,0.25%,0.11%,182
285,28303,(no data),OptiTel Ltda,Tr/Ac,80,"1,079","677,889",0.17%,0.20%,0.03%,101
286,6667,EUNET-FINLAND,Elisa Oyj,Tr/Ac,80,518,"4,725,824",0.17%,0.10%,0.22%,104
287,4739,INTERNODE-AS,Internode Pty Ltd,Tr/Ac,79,"1,619","2,816,512",0.17%,0.31%,0.13%,141
288,11351,RR-NYSREGI...,Time Warner Cable Internet LLC,Co,79,709,"6,773,120",0.17%,0.13%,0.32%,76
289,9500,VODAFONE-T...,Vodafone NZ Ltd.,Tr/Ac,79,663,"1,867,264",0.17%,0.13%,0.09%,18
290,46786,IPTRANSIT,IP Transit Inc.,Tr/Ac,79,549,"653,570",0.17%,0.10%,0.03%,126
291,49373,FOTONTELEC...,"JSC ""Universal Card Technologies""",Tr/Ac,79,298,"364,032",0.17%,0.06%,0.02%,50
292,12302,Vodafone_Ro,Vodafone Romania S.A.,Tr/Ac,78,651,"374,784",0.17%,0.12%,0.02%,81
293,17922,INDOSAT-INP,INDOSAT Internet Network Provider,Tr/Ac,77,"1,502","1,397,248",0.17%,0.28%,0.07%,70
294,16637,MTNNS-AS,MTN SA,Tr/Ac,77,915,"1,414,592",0.17%,0.17%,0.07%,111
295,44237,CTC-CORE-AS,OJSC Rostelecom,Tr/Ac,77,848,"1,393,152",0.17%,0.16%,0.06%,32
296,23352,SERVERCENTRAL,Server Central Network,Tr/Ac,76,"1,440","1,983,296",0.16%,0.27%,0.09%,51
297,3327,LINXTELECOM,Linx Telecommunications B.V.,Tr/Ac,76,"1,009","709,234",0.16%,0.19%,0.03%,121
298,27506,RBS-NYC,Sidera Networks LLC,Tr/Ac,76,323,"548,864",0.16%,0.06%,0.03%,70
299,41313,NOVATEL-AS,"""NOVATEL"" EOOD",Tr/Ac,75,"3,192","4,387,328",0.16%,0.60%,0.20%,103
300,28745,SUTTK-AS,Closed Joint Stock Company TransTeleCom,Tr/Ac,75,986,"538,368",0.16%,0.19%,0.03%,59
301,33363,BHN-TAMPA,"BRIGHT HOUSE NETWORKS, LLC",Tr/Ac,75,628,"6,966,016",0.16%,0.12%,0.32%,81
302,6805,TDDE-ASN1,Telefonica Germany GmbH & Co.OHG,Tr/Ac,75,442,"7,952,640",0.16%,0.08%,0.37%,109
303,43975,VTK-AS,OJSC Rostelecom,Tr/Ac,75,430,"1,339,904",0.16%,0.08%,0.06%,69
304,3212,TRIERA,Telemach Rotovz d.d.,Tr/Ac,75,211,"483,328",0.16%,0.04%,0.02%,36
305,7049,(no data),Silica Networks Argentina S.A.,Tr/Ac,74,"1,877","752,576",0.16%,0.35%,0.04%,78
306,4808,CHINA169-BJ,CNCGROUP China169 Backbone,Co,73,"2,194","15,400,818",0.16%,0.41%,0.72%,65
307,4775,GLOBE-TELE...,Globe Telecoms,Tr/Ac,73,"1,046","833,024",0.16%,0.20%,0.04%,100
308,2686,ATGS-MMD-AS,"AT&T Global Network Services, LLC",Tr/Ac,72,"1,697","23,894,272",0.15%,0.32%,1.1%,124
309,6181,FUSE-NET,Cincinnati Bell Telephone,Tr/Ac,72,732,"7,464,704",0.15%,0.14%,0.35%,85
310,28329,(no data),G8 NETWORKS LTDA,Tr/Ac,72,506,"283,648",0.15%,0.10%,0.01%,142
311,17676,GIGAINFRA,Softbank BB Corp.,Tr/Ac,71,"3,393","51,523,008",0.15%,0.64%,2.4%,67
312,19092,360NETWORK...,360Networks (USA) Inc.,Tr/Ac,71,"1,568","2,483,456",0.15%,0.30%,0.12%,36
313,20001,ROADRUNNER...,Time Warner Cable Internet LLC,Co,71,883,"6,562,048",0.15%,0.17%,0.31%,65
314,10912,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,71,845,"851,776",0.15%,0.16%,0.04%,64
315,7470,TRUEINTERN...,"TRUE INTERNET Co.,Ltd.",Co,70,"1,040","2,823,424",0.15%,0.20%,0.13%,75
316,15830,TELECITY-LON,TELECITYGROUP INTERNATIONAL LIMITED,Co,70,619,"619,268",0.15%,0.12%,0.03%,168
317,5563,URAL,CJSC Ural WES,Tr/Ac,70,368,"403,200",0.15%,0.07%,0.02%,86
318,29226,MASTERTEL-AS,CJSC Mastertel,Tr/Ac,70,159,"112,128",0.15%,0.03%,0.01%,107
319,11664,(no data),Techtel LMDS Comunicaciones Interactivas S.A.,Tr/Ac,69,"2,689","1,897,536",0.15%,0.51%,0.09%,75
320,21414,RUSCOMNET-AS,RusComNet Ltd.,Tr/Ac,69,508,"667,648",0.15%,0.10%,0.03%,78
321,45898,VNPT-AS-VN,VNPT Corp,Tr/Ac,68,"1,534","4,041,488",0.15%,0.29%,0.19%,2
322,16397,(no data),ALOG SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.,Tr/Ac,68,805,"545,088",0.15%,0.15%,0.03%,91
323,25933,(no data),Sul Americana Tecnologia e Informática Ltda.,Tr/Ac,68,796,"458,240",0.15%,0.15%,0.02%,107
324,37282,MAINONE,Mainone Cable Company,Tr/Ac,68,713,"531,712",0.15%,0.13%,0.02%,97
325,8767,MNET-AS,M-net Telekommunikations GmbH,Tr/Ac,68,333,"1,168,640",0.15%,0.06%,0.05%,104
326,57344,TELEHOUSE-AS,Telehouse EAD,Tr/Ac,67,"1,379","680,962",0.14%,0.26%,0.03%,82
327,8764,TEOLTAB,TEO LT AB Autonomous System,Tr/Ac,67,"1,261","1,580,032",0.14%,0.24%,0.07%,117
328,6509,CANARIE-NTN,Canarie Inc,Tr/Ac,67,999,"5,532,306",0.14%,0.19%,0.26%,31
329,7643,VNPT-AS-VN,VNPT Corp,Tr/Ac,67,865,"669,200",0.14%,0.16%,0.03%,62
330,35254,Baltcom-Fi...,Baltcom Fiber SIA,Tr/Ac,67,292,"551,026",0.14%,0.06%,0.03%,67
331,8953,ASN-ORANGE...,Orange Romania S.A.,Tr/Ac,67,185,"276,992",0.14%,0.03%,0.01%,50
332,35805,SILKNET-AS,"JSC ""Silknet""",Tr/Ac,66,610,"1,083,648",0.14%,0.12%,0.05%,67
333,14742,INTERNAP-B...,Internap Network Services Corporation,Co,66,495,"638,976",0.14%,0.09%,0.03%,47
334,6768,EUROTEL-AS,EUROTEL Ltd,Tr/Ac,66,314,"324,352",0.14%,0.06%,0.02%,81
335,25577,C4L-AS,Connexions4London Ltd,Tr/Ac,66,252,"243,456",0.14%,0.05%,0.01%,120
336,15895,KSNET-AS,"""Kyivstar"" PJSC",Tr/Ac,66,143,"971,264",0.14%,0.03%,0.05%,55
337,58552,MULTIDATA-...,PT Multidata Rancana Prima,Tr/Ac,65,882,"276,480",0.14%,0.17%,0.01%,41
338,3261,DIPT-AS,"LLC ""FTICOM""",Tr/Ac,65,332,"250,880",0.14%,0.06%,0.01%,62
339,10223,UECOMM-AU,Uecomm Ltd,Tr/Ac,65,310,"285,184",0.14%,0.06%,0.01%,71
340,31027,NIANET-AS,Nianet A/S,Tr/Ac,64,542,"1,115,392",0.14%,0.10%,0.05%,126
341,29632,NASSIST-AS,NetAssist LLC,Tr/Ac,64,345,"1,165,056",0.14%,0.07%,0.05%,84
342,9583,SIFY-AS-IN,Sify Limited,Tr/Ac,63,"3,673","1,913,088",0.14%,0.69%,0.09%,145
343,8151,(no data),Uninet S.A. de C.V.,Tr/Ac,63,"3,366","17,668,384",0.14%,0.64%,0.82%,70
344,19108,SUDDENLINK...,Suddenlink Communications,Tr/Ac,63,"2,716","5,406,976",0.14%,0.51%,0.25%,79
345,3301,TELIANET-S...,TeliaSonera AB,Tr/Ac,63,880,"9,753,812",0.14%,0.17%,0.45%,64
346,45629,JASTEL-NET...,JasTel Network International Gateway,Tr/Ac,62,"2,508","3,449,280",0.13%,0.47%,0.16%,59
347,7016,CCCH-3,"Comcast Cable Communications, Inc.",Tr/Ac,62,"1,156","2,531,584",0.13%,0.22%,0.12%,58
348,2519,VECTANT,VECTANT Ltd.,Tr/Ac,62,955,"6,085,376",0.13%,0.18%,0.28%,46
349,7568,CSLOX-IIG-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,62,721,"499,456",0.13%,0.14%,0.02%,15
350,33132,FPL-FIBERNET,"FPL FiberNet, LLC",Tr/Ac,62,689,"810,496",0.13%,0.13%,0.04%,89
351,41440,SIBIRTELEC...,OJSC Rostelecom,Tr/Ac,62,478,"3,118,848",0.13%,0.09%,0.15%,46
352,31242,TKPSA-AS,3S S.A.,Tr/Ac,62,193,"249,792",0.13%,0.04%,0.01%,100
353,8470,MAcomnet,CJSC Macomnet,Tr/Ac,62,108,"144,384",0.13%,0.02%,0.01%,79
354,18734,(no data),"Operbes, S.A. de C.V.",Tr/Ac,61,"3,187","5,557,248",0.13%,0.60%,0.26%,62
355,7992,COGECOWAVE,Cogeco Cable,Tr/Ac,61,873,"1,733,888",0.13%,0.16%,0.08%,26
356,50928,SYNTSIB-AS,OJSC MegaFon,Tr/Ac,61,684,"434,432",0.13%,0.13%,0.02%,47
357,50952,DataIX-AS,Peering Ltd,Tr/Ac,61,367,"735,488",0.13%,0.07%,0.03%,32
358,5518,TELIALATVIJA,Telia Latvija SIA,Tr/Ac,61,214,"296,195",0.13%,0.04%,0.01%,84
359,8308,NASK-COMME...,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,Tr/Ac,61,171,"513,106",0.13%,0.03%,0.02%,103
360,15576,NTS,NTS workspace AG,Tr/Ac,61,170,"461,312",0.13%,0.03%,0.02%,54
361,9398,AS9398-AMC...,Amnet IT Services Pty Ltd,Tr/Ac,60,866,"1,216,768",0.13%,0.16%,0.06%,11
362,7381,SUNGARDRS,SunGard Availability Services LP,Tr/Ac,60,856,"2,177,280",0.13%,0.16%,0.10%,63
363,33770,KDN,Liquid Telecommunications Kenya Limited,Tr/Ac,60,854,"3,841,024",0.13%,0.16%,0.18%,14
364,22335,MREN,Metropolitan Research and Education Network,Tr/Ac,60,570,"4,903,936",0.13%,0.11%,0.23%,33
365,42979,ASGLBLCOM,SIA Globalcom,Tr/Ac,60,439,"397,312",0.13%,0.08%,0.02%,18
366,6736,IRANET-IPM,Research Center of Theoretical Physics & Mathematics (IPM),Tr/Ac,59,914,"945,408",0.13%,0.17%,0.04%,24
367,9822,AMNET-AU-AP,Amnet IT Services Pty Ltd,Tr/Ac,59,865,"1,208,576",0.13%,0.16%,0.06%,59
368,30844,LIQUID-AS,Liquid Telecommunications Ltd,Tr/Ac,59,588,"569,856",0.13%,0.11%,0.03%,123
369,10578,GIGAPOP-NE,Harvard University,Tr/Ac,59,565,"21,241,408",0.13%,0.11%,0.99%,31
370,33668,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,59,556,"1,668,608",0.13%,0.11%,0.08%,60
371,32098,TRANSTELCO...,Transtelco Inc,Tr/Ac,58,"5,566","19,673,376",0.12%,1.1%,0.92%,58
372,262206,(no data),COMCEL GUATEMALA S.A.,Tr/Ac,58,"2,166","1,511,400",0.12%,0.41%,0.07%,20
373,2711,SPIRITTEL-AS,Spirit Telecom,Tr/Ac,58,"2,047","1,638,912",0.12%,0.39%,0.08%,72
374,11172,(no data),"Alestra, S. de R.L. de C.V.",Co,58,"1,881","2,238,464",0.12%,0.36%,0.10%,60
375,9381,NEWTT-IP-AP,Wharf T&T Ltd.,Tr/Ac,58,"1,458","5,510,144",0.12%,0.28%,0.26%,67
376,11426,SCRR-11426,Time Warner Cable Internet LLC,Tr/Ac,58,754,"6,273,792",0.12%,0.14%,0.29%,51
377,20676,QSC-1,QSC AG,Tr/Ac,58,347,"2,321,408",0.12%,0.07%,0.11%,109
378,26677,ORION-ASN,ORANO,Tr/Ac,58,312,"1,916,432",0.12%,0.06%,0.09%,45
379,28968,EUT-AS,Eurasia Telecom Ltd.,Tr/Ac,58,204,"211,456",0.12%,0.04%,0.01%,59
380,8905,DIGIT1-AS,Digit One LLC,Tr/Ac,58,176,"323,072",0.12%,0.03%,0.02%,57
381,7004,(no data),CTC Transmisiones Regionales S.A.,Tr/Ac,57,"2,832","8,161,216",0.12%,0.54%,0.38%,47
382,6079,RCN-AS,RCN,Tr/Ac,57,"1,197","3,076,864",0.12%,0.23%,0.14%,85
383,14745,INTERNAP-B...,Internap Network Services Corporation,Tr/Ac,57,806,"551,040",0.12%,0.15%,0.03%,56
384,8245,VIDEOBROAD...,Video-Broadcast GmbH,Tr/Ac,57,621,"17,592,576",0.12%,0.12%,0.82%,38
385,600,OARNET-AS,OARnet,Tr/Ac,57,409,"3,364,096",0.12%,0.08%,0.16%,60
386,12670,AS-COMPLETEL,COMPLETEL SAS France,Tr/Ac,57,357,"1,028,096",0.12%,0.07%,0.05%,69
387,3249,ESTPAK,AS Eesti Telekom,Tr/Ac,57,235,"782,400",0.12%,0.04%,0.04%,75
388,33660,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,57,175,"126,080",0.12%,0.03%,0.01%,59
389,42927,S-NET-AS,S-NET Sp. z o.o.,Tr/Ac,57,142,"153,600",0.12%,0.03%,0.01%,49
390,10102,SG-1ASIACO...,1Asia Communication Pte Ltd,Tr/Ac,56,814,"322,304",0.12%,0.15%,0.02%,33
391,4750,CSLOXINFO-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,56,681,"478,720",0.12%,0.13%,0.02%,59
392,15924,BORUSANTEL...,VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI,Tr/Ac,56,615,"1,608,704",0.12%,0.12%,0.07%,64
393,21385,TNIB,Trusted Network GmbH,Tr/Ac,56,446,"1,177,601",0.12%,0.08%,0.05%,77
394,33657,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,56,349,"532,224",0.12%,0.07%,0.02%,55
395,2116,ASN-CATCHCOM,Broadnet AS,Tr/Ac,56,299,"2,240,768",0.12%,0.06%,0.10%,64
396,28716,RETELIT-AS,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.),Tr/Ac,56,286,"426,496",0.12%,0.05%,0.02%,95
397,34123,NETORN-AS,Netorn LLC,Tr/Ac,56,228,"398,336",0.12%,0.04%,0.02%,74
398,42525,GlobalConn...,GlobalConnect A/S,Tr/Ac,56,193,"900,608",0.12%,0.04%,0.04%,64
399,6854,SYNTERRA-AS,OJSC MegaFon,Tr/Ac,55,592,"1,170,952",0.12%,0.11%,0.05%,42
400,4181,TDS-AS,TDS TELECOM,Tr/Ac,55,205,"1,263,872",0.12%,0.04%,0.06%,99
401,25159,SONICDUO-AS,OJSC MegaFon,Tr/Ac,55,177,"122,112",0.12%,0.03%,0.01%,45
402,8492,OBIT-AS,"""OBIT"" Ltd.",Tr/Ac,55,173,"241,409",0.12%,0.03%,0.01%,94
403,9730,BHARTITELE...,Bharti Telesonic Ltd,Tr/Ac,54,"4,808","2,125,824",0.12%,0.91%,0.10%,64
404,25074,INETBONE-AS,PlusServer AG,Tr/Ac,54,"1,819","2,859,712",0.12%,0.34%,0.13%,122
405,22911,SINAP-TIX,"SINAP-TIX, LLC",Tr/Ac,54,629,"787,200",0.12%,0.12%,0.04%,61
406,53237,(no data),TELECOMUNICACOES BRASILEIRAS S. A. - TELEBRAS,Tr/Ac,54,534,"468,736",0.12%,0.10%,0.02%,89
407,8968,BT-Italia,BT Italia S.p.A.,Tr/Ac,54,461,"1,855,108",0.12%,0.09%,0.09%,57
408,8342,RTCOMM-AS,OJSC RTComm.RU,Tr/Ac,54,426,"1,587,456",0.12%,0.08%,0.07%,33
409,9145,EWETEL,EWE TEL GmbH,Tr/Ac,54,258,"1,713,664",0.12%,0.05%,0.08%,128
410,14717,ECINET,EZE Castle Integration Inc.,Tr/Ac,54,135,"36,608",0.12%,0.03%,0.00%,65
411,22356,(no data),Durand do Brasil Ltda,Tr/Ac,53,422,"349,184",0.11%,0.08%,0.02%,94
412,38930,FIBERRING,LeaseWeb B.V.,Tr/Ac,53,328,"430,080",0.11%,0.06%,0.02%,66
413,5610,O2-CZECH-R...,Telefónica O2 Czech Republic,Tr/Ac,53,247,"2,162,176",0.11%,0.05%,0.10%,50
414,9070,ITD,ITD Network Bulgarian ISP,Tr/Ac,53,223,"441,088",0.11%,0.04%,0.02%,50
415,6648,BAYAN-TELE...,"Bayan Telecommunications, Inc.",Tr/Ac,52,"1,153","876,544",0.11%,0.22%,0.04%,113
416,12129,123NET,"123.Net, Inc.",Tr/Ac,52,607,"935,424",0.11%,0.11%,0.04%,69
417,1759,TSF-IP-Core,TeliaSonera Finland Oyj,Tr/Ac,52,594,"4,132,484",0.11%,0.11%,0.19%,46
418,2607,SANET,Slovak Academic Network,Tr/Ac,52,536,"2,025,984",0.11%,0.10%,0.09%,30
419,12301,INVITEL,Invitel Tavkozlesi Zrt.,Tr/Ac,52,237,"837,376",0.11%,0.04%,0.04%,119
420,3910,QWEST-AS-3908,"Qwest Communications Company, LLC",Tr/Ac,51,"3,152","74,145,536",0.11%,0.60%,3.5%,19
421,17557,PKTELECOM-...,Pakistan Telecommunication Company Limited,Tr/Ac,51,"2,352","4,585,984",0.11%,0.44%,0.21%,115
422,58463,PGASCOM-AS-AP,PT.PGAS TELEKOMUNIKASI NUSANTARA,Tr/Ac,51,831,"343,552",0.11%,0.16%,0.02%,27
423,23498,CDSI,COGECODATA,Tr/Ac,51,758,"606,464",0.11%,0.14%,0.03%,60
424,42337,RESPINA-AS,Respina Networks & Beyond PJSC,Co,51,722,"397,568",0.11%,0.14%,0.02%,51
425,10910,INTERNAP-BLK,Internap Network Services Corporation,Co,51,572,"256,768",0.11%,0.11%,0.01%,48
426,1916,(no data),Associação Rede Nacional de Ensino e Pesquisa,Tr/Ac,51,416,"2,935,072",0.11%,0.08%,0.14%,260
427,36086,TELX-LEGACY,Telx,Tr/Ac,51,373,"239,872",0.11%,0.07%,0.01%,58
428,9119,SOFTNET-AS,Softnet d.o.o.,Tr/Ac,51,208,"185,088",0.11%,0.04%,0.01%,108
429,32421,BLCC,Black Lotus Communications,Tr/Ac,50,"2,514","4,315,777",0.11%,0.47%,0.20%,40
430,58389,SDI-AS-ID,PT Sumber Data Indonesia,Tr/Ac,50,820,"222,976",0.11%,0.15%,0.01%,38
431,131702,IDNIC-MORA...,Moratelindo Internet Exchange Point,Tr/Ac,50,724,"233,216",0.11%,0.14%,0.01%,32
432,37662,WIOCC-AS,West Indian Ocean Cable Company,Tr/Ac,50,590,"3,350,016",0.11%,0.11%,0.16%,67
433,29119,SERVIHOSTI...,Airenetworks S.L.U,Tr/Ac,50,534,"2,380,032",0.11%,0.10%,0.11%,112
434,10835,VISIONARY,"Visionary Communications, Inc.",Tr/Ac,50,497,"460,288",0.11%,0.09%,0.02%,30
435,10490,SOUTHERN-C...,Georgia Institute of Technology,Tr/Ac,50,474,"4,424,192",0.11%,0.09%,0.21%,37
