as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
9094,22102,TEXAS-BB-ASN,Texas Broadband Inc.,Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,50586,MACROSOLUT...,SC MacroSolution SRL,En,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,58332,ASLANNET,"TzOV ""LAN-NET""",Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,262497,(no data),Jnnet Telecomunicações Ltda,Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,18056,ABADINET-A...,Pt Mithaharum Abadi,Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,18853,LVWIFI,LVWifi.com,En,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,27437,IGN,IGN Entertainment,En,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,33986,redder-as,Redder Telco srl,Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,24658,IVC-AS,"Information & Computing Center, Ltd.",Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,52107,CPOINT-AS,"LLC ""C Point""",Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,20044,LACNIC-20043,Latin American and Caribbean IP address Regional Registry,Co,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,22758,SAPIENT-DCO,Sapient Corporation,Co,1,16,"4,096",0.00%,0.00%,0.00%,0
9094,262678,(no data),CMD Informatica Ltda,Tr/Ac,1,16,"4,096",0.00%,0.00%,0.00%,0
9191,38416,GOEYC-AS-KR,Gyeonggi Yeoncheon Office of Education,En,1,16,"3,840",0.00%,0.00%,0.00%,0
9191,197184,Orbital-AS,Orbital Ltd,Tr/Ac,1,16,"3,840",0.00%,0.00%,0.00%,0
9193,24109,WNSNET,WNS Global Services,En,1,16,"3,584",0.00%,0.00%,0.00%,0
9193,55545,SUT-AS-AP,Rajabhat Mahasarakham University,En,1,16,"3,584",0.00%,0.00%,0.00%,0
9193,24284,APNIC-23890,Asia Pacific Network Information Centre,Co,1,16,"3,584",0.00%,0.00%,0.00%,0
9193,57869,MISSNET,MISS.NET d.o.o.,Tr/Ac,1,16,"3,584",0.00%,0.00%,0.00%,0
9197,31460,Unikal,MOBILTEL EAD,Tr/Ac,1,16,"3,328",0.00%,0.00%,0.00%,0
9198,4152,USDA-1,USDA,Tr/Ac,1,15,"3,080,704",0.00%,0.00%,0.14%,2
9199,16232,ASN-TIM,TIM (Telecom Italia Mobile) Autonomous System,Tr/Ac,1,15,"1,777,664",0.00%,0.00%,0.08%,0
9200,9389,(no data),BEIJING SHENZHOU GREATWALL COMMUNICATION,Tr/Ac,1,15,"794,624",0.00%,0.00%,0.04%,0
9201,32392,OPENTRANSF...,Ecommerce Corporation,Co,1,15,"770,048",0.00%,0.00%,0.04%,0
9202,8803,MIGROS,Migros-Genossenschafts-Bund,Tr/Ac,1,15,"330,240",0.00%,0.00%,0.02%,0
9203,27889,(no data),Telecomunicaciones MOVILNET,Tr/Ac,1,15,"279,040",0.00%,0.00%,0.01%,0
9204,7509,APNIC-AS-2...,Asia Pacific Network Information Centre,Tr/Ac,1,15,"269,056",0.00%,0.00%,0.01%,0
9205,2576,DOT-AS,U. S. Department of Transportation,En,1,15,"267,264",0.00%,0.00%,0.01%,0
9206,12635,AS12635,Hutchinson Drei Austria GmbH,Tr/Ac,1,15,"221,184",0.00%,0.00%,0.01%,0
9207,3764,IA-HOU-AS,"Internet America, Inc.",Tr/Ac,1,15,"209,408",0.00%,0.00%,0.01%,0
9208,1504,DNIC-AS-01504,DoD Network Information Center,En,1,15,"200,704",0.00%,0.00%,0.01%,0
9209,14992,CRYSTALTECH,"Newtek Business Services, Inc.",Co,1,15,"156,160",0.00%,0.00%,0.01%,0
9209,24106,DMPI-AS-AP,Ateneo de Manila University,Tr/Ac,1,15,"156,160",0.00%,0.00%,0.01%,0
9211,3734,SCCO,Santa Clara County Office of Education,Tr/Ac,1,15,"142,848",0.00%,0.00%,0.01%,0
9212,262197,(no data),Amnet Cable Costa Rica,Tr/Ac,1,15,"126,976",0.00%,0.00%,0.01%,0
9213,20880,blue-cable,Tele Columbus GmbH,Tr/Ac,1,15,"99,328",0.00%,0.00%,0.00%,0
9214,60496,KR-Rostov,"CJSC ""COMSTAR-regions""",Tr/Ac,1,15,"94,208",0.00%,0.00%,0.00%,0
9215,2878,ULRT-AS,OJSC Rostelecom,Tr/Ac,1,15,"83,712",0.00%,0.00%,0.00%,0
9216,9600,APNIC-AS-3...,Asia Pacific Network Information Centre,Tr/Ac,1,15,"82,944",0.00%,0.00%,0.00%,0
9217,36137,AVANTE-1,Avante Hosting Services Inc.,Tr/Ac,1,15,"73,728",0.00%,0.00%,0.00%,0
9217,10436,(no data),Instituto Tecnológico y de Estudios Superiores de Monterrey,Tr/Ac,1,15,"73,728",0.00%,0.00%,0.00%,0
9219,42579,SARGASSO-E...,Comtec Enterprises Ltd,Tr/Ac,1,15,"71,680",0.00%,0.00%,0.00%,0
9220,18777,TSU-SM,Texas State University - San Marcos,Tr/Ac,1,15,"66,048",0.00%,0.00%,0.00%,0
9221,14241,ONE-AS,Oakland Schools,Tr/Ac,1,15,"65,536",0.00%,0.00%,0.00%,0
9221,18564,SJU149068,"St. John's University, New York",Tr/Ac,1,15,"65,536",0.00%,0.00%,0.00%,0
9221,22594,UNI-NET-ASN,University of Northern Iowa,Tr/Ac,1,15,"65,536",0.00%,0.00%,0.00%,0
9221,6254,EGGINC,"EG&G, Inc.",Tr/Ac,1,15,"65,536",0.00%,0.00%,0.00%,0
9221,1840,LACNIC-1840,Latin American and Caribbean IP address Regional Registry,Tr/Ac,1,15,"65,536",0.00%,0.00%,0.00%,0
9226,7939,UNIVCENTFLA,University of Central Florida,Tr/Ac,1,15,"62,976",0.00%,0.00%,0.00%,0
9227,10000,APNIC-AS-3...,Asia Pacific Network Information Centre,Tr/Ac,1,15,"57,344",0.00%,0.00%,0.00%,0
9228,3599,BINCNET,CDW Technologies Inc.,Co,1,15,"56,576",0.00%,0.00%,0.00%,0
9229,7672,APNIC-AS-2...,Asia Pacific Network Information Centre,Tr/Ac,1,15,"54,272",0.00%,0.00%,0.00%,0
9230,41176,SaharaNet-AS,Sahara Network,Tr/Ac,1,15,"51,968",0.00%,0.00%,0.00%,0
9231,133014,UTM-AS-AP,Universiti Teknologi Malaysia,Tr/Ac,1,15,"49,152",0.00%,0.00%,0.00%,0
9231,27725,(no data),"Empresa de Telecomunicaciones de Cuba, S.A.",Co,1,15,"49,152",0.00%,0.00%,0.00%,0
9233,28092,(no data),Panama Hosting Technologies,En,1,15,"48,896",0.00%,0.00%,0.00%,0
9234,10212,CHINAENTERCOM,China Enterprise Communications Ltd.,Tr/Ac,1,15,"45,056",0.00%,0.00%,0.00%,0
9235,45025,EDN-AS,Online Technologies Ltd,Tr/Ac,1,15,"36,864",0.00%,0.00%,0.00%,0
9236,52470,(no data),CONARE,Tr/Ac,1,15,"36,648",0.00%,0.00%,0.00%,0
9237,16406,AS-INTERMEDIA,"Intermedia.net, Inc.",Co,1,15,"32,000",0.00%,0.00%,0.00%,0
9238,11342,PATHWAY,Pathway Communications,Tr/Ac,1,15,"31,232",0.00%,0.00%,0.00%,5
9239,56341,ENTER-AS,OJSC Rostelecom,Tr/Ac,1,15,"28,672",0.00%,0.00%,0.00%,0
9240,21560,NETSTREAM-...,"Netstream Communications, LLC",Tr/Ac,1,15,"26,368",0.00%,0.00%,0.00%,0
9241,36052,JTI0,Juch-Tech Inc,Tr/Ac,1,15,"24,320",0.00%,0.00%,0.00%,0
9242,131146,CGU-AS-TW,National Taiwan Normal University,Tr/Ac,1,15,"21,248",0.00%,0.00%,0.00%,0
9243,27343,MONSANTO-INET,Monsanto,En,1,15,"17,664",0.00%,0.00%,0.00%,0
9244,12910,THOMSON-AS,Technicolor SA,En,1,15,"17,408",0.00%,0.00%,0.00%,0
9245,9474,SMARTONE-A...,SmarTone Telecommunications Ltd.,Tr/Ac,1,15,"16,640",0.00%,0.00%,0.00%,0
9245,36969,MTL-AS,Malawi Telecommunications Limited,Tr/Ac,1,15,"16,640",0.00%,0.00%,0.00%,0
9247,29030,TELECABLE-AS,Sa Telecable,Tr/Ac,1,15,"16,384",0.00%,0.00%,0.00%,0
9247,20472,SYNN,Synergy Networks,En,1,15,"16,384",0.00%,0.00%,0.00%,0
9249,39280,UltelNET-AS,Ultel LLC,Tr/Ac,1,15,"14,336",0.00%,0.00%,0.00%,0
9249,9691,KYUNGSUNG-AS,KYUNGSUNG UNIVERSITY,Tr/Ac,1,15,"14,336",0.00%,0.00%,0.00%,0
9251,30015,MICROLNK,"MICROLNK, LLC",Tr/Ac,1,15,"13,824",0.00%,0.00%,0.00%,0
9252,50625,KROSOFT-AS,"Krosnienskie Centrum Informatyczne ""KROSOFT""",Tr/Ac,1,15,"13,568",0.00%,0.00%,0.00%,0
9253,48881,DATA-NODE-AS,Data Node SRL,Co,1,15,"13,312",0.00%,0.00%,0.00%,0
9253,35197,VISP-LB-AS,Virtual ISP s.a.l.,Tr/Ac,1,15,"13,312",0.00%,0.00%,0.00%,0
9255,16578,DATANOC,Lanset America Corporation,Tr/Ac,1,15,"12,800",0.00%,0.00%,0.00%,0
9255,57724,ID-TRAFIC-AS,INTENS DATA TRAFIC SRL,Tr/Ac,1,15,"12,800",0.00%,0.00%,0.00%,0
9257,16895,SAN-BRUNO-...,"Sledge Telephone Company, Inc.",Tr/Ac,1,15,"12,288",0.00%,0.00%,0.00%,0
9257,15753,BP-US-2,BP Europa SE,En,1,15,"12,288",0.00%,0.00%,0.00%,0
9259,36977,WARID-AS,WARID TELECOM UGANDA,Tr/Ac,1,15,"12,032",0.00%,0.00%,0.00%,0
9260,29680,VOZTELECOM,VozTelecom Network,Tr/Ac,1,15,"11,520",0.00%,0.00%,0.00%,0
9261,6385,BELLSOUTH-...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,15,"11,264",0.00%,0.00%,0.00%,0
9261,33234,SJOBERGS-INC,Sjoberg's Inc,Tr/Ac,1,15,"11,264",0.00%,0.00%,0.00%,0
9263,12444,TURPRO-AS,Integral Menkul Degerler Anonim Sirketi,Tr/Ac,1,15,"11,008",0.00%,0.00%,0.00%,0
9263,15035,SVN-NET,IP Access International,Tr/Ac,1,15,"11,008",0.00%,0.00%,0.00%,0
9265,39832,NO-OPERA,Opera Software International AS Sp. z o.o. Oddzial w Polsce,En,1,15,"10,752",0.00%,0.00%,0.00%,0
9266,29892,BLUELOCK,"BlueLock, LLC",Co,1,15,"10,240",0.00%,0.00%,0.00%,0
9266,48407,TIGRISNET-...,TigrisNet,Tr/Ac,1,15,"10,240",0.00%,0.00%,0.00%,0
9268,8058,TEXAS-COMM...,"Texas Communications, Inc.",Tr/Ac,1,15,"9,984",0.00%,0.00%,0.00%,0
9269,19807,ASNBLK-VTLA2,"Virtela Communications, Inc.",En,1,15,"9,472",0.00%,0.00%,0.00%,0
9269,32020,TRANSACT-B...,Transact Ltd.,Tr/Ac,1,15,"9,472",0.00%,0.00%,0.00%,0
9271,59491,LIVENET-PL,SITEL Sp z o. o.,Tr/Ac,1,15,"8,448",0.00%,0.00%,0.00%,0
9271,29914,MIDATL-3,"Catalina Broadband Solutions, LLC",Tr/Ac,1,15,"8,448",0.00%,0.00%,0.00%,0
9273,262434,(no data),WIIP TELECOM SERVIÇOS DE INTERNET LTDA,Tr/Ac,1,15,"8,192",0.00%,0.00%,0.00%,0
9273,53163,(no data),COMPANHIA NACIONAL PARA INCLUSAO DIGITAL LTDA ME,Tr/Ac,1,15,"8,192",0.00%,0.00%,0.00%,0
9273,53054,(no data),STETNET INFORMATICA LTDA.,Tr/Ac,1,15,"8,192",0.00%,0.00%,0.00%,0
9273,262785,(no data),Click Tecnologia e Telecomunicação Ltda,Tr/Ac,1,15,"8,192",0.00%,0.00%,0.00%,0
9273,26873,QCOL-AS,QCOL INC,Tr/Ac,1,15,"8,192",0.00%,0.00%,0.00%,0
9278,43548,DELTANET-AS,Delta Ltd.,Tr/Ac,1,15,"7,936",0.00%,0.00%,0.00%,0
9279,15313,PMTL-AS1,"Pembroke Telephone Company, Inc.",Tr/Ac,1,15,"7,680",0.00%,0.00%,0.00%,0
9280,46650,ASN1,Columbus Communications Grenada Ltd.,Tr/Ac,1,15,"7,168",0.00%,0.00%,0.00%,0
9281,46506,SIMPLEHELIX,SimpleHelix.com,Co,1,15,"6,912",0.00%,0.00%,0.00%,0
9282,38170,GTF-AS,"PIPE Networks operate internet exchanges in Brisbane,",Co,1,15,"6,400",0.00%,0.00%,0.00%,0
9283,262805,(no data),REDE MINAS TELECOM LTDA,Tr/Ac,1,15,"6,144",0.00%,0.00%,0.00%,2
9284,131284,ETISALATAF...,Etisalat Afghan,Tr/Ac,1,15,"5,888",0.00%,0.00%,0.00%,0
9285,16743,FTSBROADBAND,FTS Broadband,Tr/Ac,1,15,"5,632",0.00%,0.00%,0.00%,0
9285,1461,DNIC-AS-01461,DoD Network Information Center,En,1,15,"5,632",0.00%,0.00%,0.00%,0
9285,2541,JUMP-AS,Jump Management SRL,Tr/Ac,1,15,"5,632",0.00%,0.00%,0.00%,0
9288,20879,MICRONET,Fiber Grid INC,Tr/Ac,1,15,"5,376",0.00%,0.00%,0.00%,0
9289,17348,FULLS-2-AS,"FULL SPECTRUM COMMUNICATIONS, INC.",En,1,15,"5,120",0.00%,0.00%,0.00%,0
9289,57634,SKAT-POPOV...,SKAT POPOVO Ltd.,Tr/Ac,1,15,"5,120",0.00%,0.00%,0.00%,0
9291,55214,COAST,"PriceWaterhouseCoopers, LLP",Tr/Ac,1,15,"4,864",0.00%,0.00%,0.00%,0
9292,24244,MULTINET-A...,Multinet Afghanistan AS in Mazar-E-Sharif,Tr/Ac,1,15,"4,608",0.00%,0.00%,0.00%,0
9293,46452,AS1,"Texas CellNet, Inc.",Tr/Ac,1,15,"4,352",0.00%,0.00%,0.00%,0
9293,57168,ICH-AS,BBS Commerce Ltd,Co,1,15,"4,352",0.00%,0.00%,0.00%,0
9293,13782,FAFCO,The First American Financial Corporation,En,1,15,"4,352",0.00%,0.00%,0.00%,0
9296,28274,(no data),Hewlett-Packard Brasil Ltda,En,1,15,"4,096",0.00%,0.00%,0.00%,2
9296,49377,YTC-AS,"Open Joint Stock Company ""Yamaltelekom""",En,1,15,"4,096",0.00%,0.00%,0.00%,0
9296,53156,(no data),PORTALSAT - TELECOM,Tr/Ac,1,15,"4,096",0.00%,0.00%,0.00%,0
9296,10073,KNOU-AS,Korea National Open University,Tr/Ac,1,15,"4,096",0.00%,0.00%,0.00%,0
9296,28223,(no data),NETSAT FOZ DO IGUACU LTDA,Tr/Ac,1,15,"4,096",0.00%,0.00%,0.00%,0
9296,262299,(no data),INEXA - Flavio Jose Penso Junior - ME,Tr/Ac,1,15,"4,096",0.00%,0.00%,0.00%,0
9296,50026,KODOTEL-LT...,Kodotel Ltd,Tr/Ac,1,15,"4,096",0.00%,0.00%,0.00%,0
9303,26317,LACNIC-26317,Latin American and Caribbean IP address Regional Registry,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,37942,CNNIC-SACHNET,China Cultural Heritage Information and Consulting Center,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,56039,SPH-SG,"1000 Toa Payoh North, News Centre",Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,28524,(no data),"Imatech Networks, S.A. de C.V.",Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,53464,PARATECH,Paramount Technology,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,3731,AFNCA-ASN,AFNCA Inc.,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,27547,PMI-AS1,PMI Mortgage Insurance,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,38733,CMCTELHCMC...,CMC Telecommunications Services Company,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,28539,(no data),"Creatividad Internet Enlaces, S.A. de C.V.",Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,39915,PREM-AS,Premiere Global Services,Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,51558,SMTLB-AS,Smart Telecom S.A.R.L,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,19076,WELDCOUNTY...,Weld County Government,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,4382,INDONUSA-ID,Indonusa System Integrator Prima PT.,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,24206,CHANNEL11-...,PT Cakra Lintas Nusantara,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,38142,UNAIR-AS-ID,Universitas Airlangga,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,19032,WLETC,Wireless Etc Inc.,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,51547,GARASTEL-AS,"""Garastel"" Limited Liability Company",Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,38147,INOVANET-A...,PT. Inova Duapuluh Duapuluh,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,45169,GLOBAL-DES...,Descon Limited,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,13501,OARNET-AS-2,OARnet,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,17829,IDL-AS-AP,IDL Autonomous system,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,52428,(no data),ASOCIACION REGIONAL DE COOPERATIVAS DE SERVICIOS PUBLICOS,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,36487,NEB-SANDHI...,"K & M Telephone Company, Inc",Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,29883,AS-IHS,Internet Hosting Servers,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,9435,SUNCORP-AS...,Suncorp,Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,59674,aysima,"Erhan Mahmut trading as ""Aysima Bilisim Teknolojileri Erhan Mahmut""",Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,34949,INTERPC-AS,IDLINE SAS,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,11102,VYANET-OPE...,VYANET,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,27763,(no data),ANDINET ON LINE,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,31814,FSI,FlightSafety International,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,7703,BEKKERS-AS-AP,Bekkers Information Technology,Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,131893,APNIC-ASNB...,Asia Pacific Network Information Centre,Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,38118,SOOSYSTEM-...,SooSystem,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,40130,KITTELSON-...,"KITTELSON AND ASSOCIATES, INC.",En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,40954,JMFAMILY,JM Family Enterprises Inc.,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,27051,DNIC-ASBLK...,DoD Network Information Center,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,10239,CMAX-AS,Comsat Max ISP,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,19873,LACNIC-19873,Latin American and Caribbean IP address Regional Registry,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,18
9303,7494,CERETECHS-...,CeReTechs Co ltd,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,36099,GRANDRAPIDS,Fifth Third Bank,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,11985,ASN-SSA,Social Security Administration,En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,30114,TRANSCOM-ES,"Transcom Enhanced Services, LLC",En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,262866,(no data),TURBO 10 Telecomunicações Ltda.,Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,14600,MXL-PROD,"MX Logic, Inc.",En,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,17148,AFRINIC-AS...,African Network Information Center,Co,1,15,"3,840",0.00%,0.00%,0.00%,0
9303,58345,DinfotecASN,"DISENADORES INFORMATICOS Y TECNOLOGICOS, S.L.",Tr/Ac,1,15,"3,840",0.00%,0.00%,0.00%,0
9349,23561,YONGINUNIV...,Yongin University,Tr/Ac,1,15,"3,584",0.00%,0.00%,0.00%,0
9349,36207,GCIS-GL,"GRAND COUNTY INTERNET SERVICES, INC.",En,1,15,"3,584",0.00%,0.00%,0.00%,0
9351,38211,MCM-AS-ID,PT Lynx Mitra Asia,En,1,15,"3,328",0.00%,0.00%,0.00%,0
9352,17470,ETISALATLK-AS,Etisalat Lanka (Pvt) Ltd.,En,1,15,"3,072",0.00%,0.00%,0.00%,0
9352,19786,FTI-FGN-A001,"Fusion Telecommunications International (FTI), Inc.",En,1,15,"3,072",0.00%,0.00%,0.00%,0
9352,17479,CMU-TH-AP,Rajabhat Mahasarakham University,Tr/Ac,1,15,"3,072",0.00%,0.00%,0.00%,0
9352,46023,QUANTUMNET...,PT Quantum Tera Network,Tr/Ac,1,15,"3,072",0.00%,0.00%,0.00%,0
9352,20365,GWMC-AS2,Globalive Wireless Management Corp.,Tr/Ac,1,15,"3,072",0.00%,0.00%,0.00%,0
9357,52828,(no data),Netpal Internet Palmares Ltda.,Tr/Ac,1,15,"2,048",0.00%,0.00%,0.00%,0
9357,53190,(no data),CRJ Tecnologia e Informatica Ltda,Tr/Ac,1,15,"2,048",0.00%,0.00%,0.00%,0
9357,38162,DELTA-AS-ID,PT Delta Nusantara Networks,Tr/Ac,1,15,"2,048",0.00%,0.00%,0.00%,0
9357,38138,INTECH-TRA...,"InTech Online Limited, INTERNET SERVICE LIMITED",En,1,15,"2,048",0.00%,0.00%,0.00%,0
9357,131143,ChinaTrust...,Chinatrust Commercial Bank,En,1,15,"2,048",0.00%,0.00%,0.00%,0
9357,61023,Worldcall-AS,Worldcall,En,1,15,"2,048",0.00%,0.00%,0.00%,0
9363,7377,UCSD,University of California at San Diego,Tr/Ac,1,14,"17,057,280",0.00%,0.00%,0.79%,2
9364,22017,ADP-EDC,ADP Dealer Services,En,1,14,"795,904",0.00%,0.00%,0.04%,0
9365,17055,UTAH,University of Utah,Tr/Ac,1,14,"400,384",0.00%,0.00%,0.02%,0
9366,12291,(no data),Deutsche Post AG,En,1,14,"393,728",0.00%,0.00%,0.02%,0
9367,12513,ECLIPSE,KCOM GROUP PLC,Tr/Ac,1,14,"393,216",0.00%,0.00%,0.02%,0
9368,6289,AHM-CORP,American Honda Motor Corporation,En,1,14,"328,448",0.00%,0.00%,0.02%,0
9369,44546,ALFATELECOM,ALFA TELECOM s.r.o.,Tr/Ac,1,14,"309,248",0.00%,0.00%,0.01%,0
9370,1482,DNIC-AS-01482,DoD Network Information Center,En,1,14,"265,728",0.00%,0.00%,0.01%,0
9371,16572,ATT-MOBILI...,AT&T Mobility LLC,En,1,14,"245,760",0.00%,0.00%,0.01%,0
9372,10967,HOMEDEPOTNET,The Home Depot,En,1,14,"163,840",0.00%,0.00%,0.01%,0
9373,3228,ASN-NETTUNO,Tiscali Italia S.P.A.,En,1,14,"147,968",0.00%,0.00%,0.01%,0
9374,9415,ETWEBS-AS1-AP,"Asia Pacific Broadband Fixed Lines Co., Ltd.",Tr/Ac,1,14,"141,312",0.00%,0.00%,0.01%,0
9375,400,AFCONC-BLO...,DoD Network Information Center,En,1,14,"136,192",0.00%,0.00%,0.01%,0
9376,1479,DNIC-ASBLK...,DoD Network Information Center,En,1,14,"135,680",0.00%,0.00%,0.01%,0
9377,1708,RIPE-ASNBL...,RIPE Network Coordination Centre,En,1,14,"134,144",0.00%,0.00%,0.01%,0
9378,4190,BINGHAMTON-U,Binghamton University,Tr/Ac,1,14,"131,072",0.00%,0.00%,0.01%,0
9378,17120,NBDOE,New Brunswick Department of Education,En,1,14,"131,072",0.00%,0.00%,0.01%,0
9380,46273,APOGEE-ALBANY,Apogee Telecom Inc.,Tr/Ac,1,14,"103,680",0.00%,0.00%,0.00%,0
9381,49363,Orange-Arm...,"""Orange Armenia"" CJSC",Tr/Ac,1,14,"98,304",0.00%,0.00%,0.00%,0
9382,22801,INTAP-1,"Intap, LLC",Co,1,14,"84,992",0.00%,0.00%,0.00%,0
9383,43450,EON-IS-Essen,E.ON IT GmbH,En,1,14,"77,312",0.00%,0.00%,0.00%,0
9384,28908,T3,IP-Only Telecommunication Networks AB,Tr/Ac,1,14,"71,936",0.00%,0.00%,0.00%,0
9385,23820,APNIC-23552,Asia Pacific Network Information Centre,Co,1,14,"71,680",0.00%,0.00%,0.00%,0
9386,1480,DNIC-AS-01480,DoD Network Information Center,En,1,14,"70,912",0.00%,0.00%,0.00%,0
9387,17153,NMT-AS,New Mexico Institute of Mining and Technology,Tr/Ac,1,14,"70,144",0.00%,0.00%,0.00%,0
9388,27370,CITYOFBOSTON,City of Boston,En,1,14,"69,632",0.00%,0.00%,0.00%,0
9389,20461,MYPT-SCH,United Airlines,En,1,14,"69,376",0.00%,0.00%,0.00%,0
9390,11993,(no data),BANCO DO BRASIL S.A.,En,1,14,"67,584",0.00%,0.00%,0.00%,0
9391,7743,AS-7743,JPMorgan Chase & Co.,Tr/Ac,1,14,"67,328",0.00%,0.00%,0.00%,0
9392,33194,CAS-AUTONO...,Chemical Abstracts Service,En,1,14,"65,536",0.00%,0.00%,0.00%,0
9392,7535,TISNET,TISNET Technology Inc.,Tr/Ac,1,14,"65,536",0.00%,0.00%,0.00%,0
9392,17011,PPG-INDUST...,"PPG Industries, Inc.",En,1,14,"65,536",0.00%,0.00%,0.00%,0
9392,11930,FUSION-FISERV,Fiserv Pittsburgh,En,1,14,"65,536",0.00%,0.00%,0.00%,0
9392,9292,TEMASEK-PO...,Temasek Polytechnic Singapore,Tr/Ac,1,14,"65,536",0.00%,0.00%,0.00%,0
9397,132490,ZS-AS-AP,ZS NETWORK (HONGKONG) LIMITED,Tr/Ac,1,14,"53,760",0.00%,0.00%,0.00%,2
9398,39308,ASK-AS,"Radio - Telecommunications Iran Administration Tehran, Iran",Tr/Ac,1,14,"49,152",0.00%,0.00%,0.00%,0
9399,34743,NASHNET-AS,NASHNET LTD,Tr/Ac,1,14,"47,104",0.00%,0.00%,0.00%,0
9400,20314,CONAGRAFOODS,ConAgra Foods,Co,1,14,"43,520",0.00%,0.00%,0.00%,0
9400,31103,KEYWEB-AS,Keyweb AG,Co,1,14,"43,520",0.00%,0.00%,0.00%,0
9402,7564,KAERINET-AS,Korea Atomic Energy Research Institute,Tr/Ac,1,14,"39,168",0.00%,0.00%,0.00%,0
9403,25876,LADWP-INTE...,Los Angeles Department of Water & Power,En,1,14,"36,864",0.00%,0.00%,0.00%,0
9403,50608,VENTELOHOS...,Ventelo Hosting AS,Tr/Ac,1,14,"36,864",0.00%,0.00%,0.00%,0
9405,44066,DE-FirstColo,The Liechtenstein Limited,Tr/Ac,1,14,"35,328",0.00%,0.00%,0.00%,0
9406,15100,BEVCOMM-AS1,Bevcomm,Tr/Ac,1,14,"30,720",0.00%,0.00%,0.00%,0
9407,19194,JOVITA,Sentris Network LLC,Tr/Ac,1,14,"28,672",0.00%,0.00%,0.00%,0
9408,18334,GCNCATV-AS-KR,"Gyounggidongbu cable tv co., Ltd.",Tr/Ac,1,14,"25,600",0.00%,0.00%,0.00%,0
