as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
37696,201937,aranetAS,Dehkadeh ertebatat aranet ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,46418,BAKER-AUBU...,Baker College,En,1,1,256,0.00%,0.00%,0.00%,0
37696,54100,JLPC,jackson lewis p.c.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,46098,FIRST-MCO,First Managed Care Option,En,1,1,256,0.00%,0.00%,0.00%,0
37696,11345,AKIMA-MANA...,"Akima Management Services, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,54940,WILMINGTON...,Wilmington Trust Retirement and Institutional Services Company,En,1,1,256,0.00%,0.00%,0.00%,0
37696,22600,SFTC-MAIL-...,San Francisco Superior Court,En,1,1,256,0.00%,0.00%,0.00%,0
37696,30849,HOST-AS,Research-and-production company Host Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,52922,(no data),"Unimed Nordeste RS, Soc. Coop. de Serv. Med.ltda.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,47290,BESI_PL-AS,BANCO ESPIRITO SANTO DE INVESTIMENTO SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,202067,POLAZ-LLC,Polaz LLC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40242,J2-DOC,J2 Global Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,48623,CYDB-AS,CYPRUS Development Bank Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,263231,(no data),"MOBILE WORLD, S.A.",Tr/Ac,1,1,256,0.00%,0.00%,0.00%,2
37696,49638,CATNIX,Consorci de Serveis Universitaris de Catalunya,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42222,TELESENS,Telesens Ventures Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,50080,PROVUS-AS,PROVUS SERVICE PROVIDER SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198286,URSSAF,URSSAF,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62498,GSC-COLUMB...,"Gannett Supply Corp. - Columbia, SC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,200135,FLEXSOFT-AS,"FlexSoft, JSC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,22214,MEDELAINC,Medela Inc,En,1,1,256,0.00%,0.00%,0.00%,0
37696,48014,KasraNet-AS,Tar Nama Rahe Door Kasra PJSC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,20146,ASN1GUARD2...,Guardian Industries Corp,En,1,1,256,0.00%,0.00%,0.00%,0
37696,54859,BETATECH-MTL,Beta Technologies Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,58403,BPDDIY-AS-ID,Bank Pembangunan Daerah DIY,En,1,1,256,0.00%,0.00%,0.00%,0
37696,37499,UAP,UAP Holdings Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,54865,EARC-TW-ATT,"E.A. Renfroe & Company, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,16799,PAYMASTER,Hughes Aircraft Employees FCU,En,1,1,256,0.00%,0.00%,0.00%,0
37696,17221,GRAUBARD,"Graubard, Mollen & Miller, LLP.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,201988,PUREECN,Pure ECN Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,58105,CHITARU-AS,Chita.Ru Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,51240,DEDEMAN-AS,DEDEMAN SRL,En,1,1,256,0.00%,0.00%,0.00%,0
37696,393379,SEI-HOUSTON,"Seismic Exchange, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,61009,TYUMBIT-AS,Tyumbit-ASU CJSC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14688,GVSI,GlobalView Software Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,37548,ARPCE,ARPCE,En,1,1,256,0.00%,0.00%,0.00%,0
37696,52501,(no data),"Newcom Nicaragua, S.A.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,47106,PAAR-AS,Anton Paar GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14965,FBRG,"Friedman, Billings, Ramsey Group, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,39695,UNIVEST-MA...,"Company ""Univest Marketing"" Ltd",En,1,1,256,0.00%,0.00%,0.00%,0
37696,5795,THOMSON-RE...,Thomson Reuters U.S. LLC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40499,WG,Washington Gas,En,1,1,256,0.00%,0.00%,0.00%,0
37696,12527,MILLENNIUM...,Millennium BCP-Prestacao de Servicos ACE,En,1,1,256,0.00%,0.00%,0.00%,0
37696,33553,SOUNDTRANSIT,SOUND TRANSIT,En,1,1,256,0.00%,0.00%,0.00%,0
37696,58409,LUMO-AU,Lumo Energy Australia Pty Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,20359,PREFERREDM...,Preferred Mutual Insurance Company,En,1,1,256,0.00%,0.00%,0.00%,0
37696,47120,DIAMOND-AS,Diamond Informatics GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,131715,IDNIC-BTN-...,PT. Bank Tabungan Negara (Persero) Tbk,En,1,1,256,0.00%,0.00%,0.00%,0
37696,20242,GCO-HQ,GENESCO INC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43688,TRAVELPLAN...,Travelplanet.pl SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,31964,CG-AS,Classic Graphics,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32381,WIDEVINE,Widevine Technologies,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43771,muki-as,MUKI VVaG,En,1,1,256,0.00%,0.00%,0.00%,0
37696,31189,AS-SONNATA,Electron-M Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43351,GORENJE-SI-AS,Gorenje d.d.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,52293,(no data),Gobierno de Santa Fe,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60900,RRS-AS,Radioreleynaya svyaz LLC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198673,AXTONE-PL-AS,AXTONE Sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43632,GAZB-AS,"JSCB ""Gazbank""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,46999,CREWSBANKCORP,Crews Banking Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
37696,46035,TRIKOMSEL-...,PT JEMBATAN CITRA NUSANTARA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,263680,(no data),THOMAS GREG & SONS LIMITED (GUERNSEY) S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,59826,MYNET-DP-U...,PE Oleynik Dmitro Oleksandrovich,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29597,X-NETWORK-AS,X-Net Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,199515,ASSECOSEET...,Asseco SEE Teknoloji Anonim Sirketi,En,1,1,256,0.00%,0.00%,0.00%,0
37696,6322,PEAKBROADB...,Peak Broadband,En,1,1,256,0.00%,0.00%,0.00%,0
37696,263247,(no data),"BANRURAL, S.A.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,42342,FDI-DUB-IE,Omnipay Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198061,SI-VALICON,Valicon d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,57440,UNITMEDIA-AS,Unitmedia Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,23499,ACM-ASN,"Aurelius Capital Management, LP",En,1,1,256,0.00%,0.00%,0.00%,0
37696,54712,CI-100-43-...,"Color Image Apparel, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,197626,EMPORIKIASN,EMPORIKI BANK - CYPRUS LIMITED,En,1,1,256,0.00%,0.00%,0.00%,0
37696,18904,CONVERGEDT...,Converged Technology Group Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,47369,COMVISION-AS,Com Vision Betreibergesellschaft mbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,15853,NatSec,NBG Securities SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62159,ASHAPPY,Happy Technik s.r.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,19286,MORADNET,Morad Communications Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,199006,CNFPT,Centre National de la Fonction Publique Territoriale,En,1,1,256,0.00%,0.00%,0.00%,0
37696,52243,(no data),Internet Systems Consortium,En,1,1,256,0.00%,0.00%,0.00%,0
37696,200082,tourbox,"CJSC ""Tour BOX""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,32487,CCPSL-AS,"Cast & Crew Entertainment Services, LLC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,393472,LIGHTSPEED,"LightSpeed Gaming, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,55006,MMPC-4,"MARIN MEDICAL PRACTICE CONCEPTS, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,35484,GNT-Latvij...,SIA GNT Latvia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,55741,WBSDC-NET-IN,West Bengal Electronics Industry Development,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42168,EPAI-AS,Ecole Professionnelle Artisanale et Industrielle,En,1,1,256,0.00%,0.00%,0.00%,0
37696,51332,CONNET-AS,CONNECTION NETWORKS L.P.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,133093,COMWIREITP...,Comwire IT Pty Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60272,Alliance-H...,Alliance Healthcare Deutschland AG,En,1,1,256,0.00%,0.00%,0.00%,0
37696,22814,FRANSERV,"Franchise Services, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,393531,THE-HOCKAD...,The Hockaday School,En,1,1,256,0.00%,0.00%,0.00%,0
37696,54762,ASHLANDUNI...,Ashland University,En,1,1,256,0.00%,0.00%,0.00%,0
37696,23711,ISC-SIN1,"Internet Systems Consortium, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,25791,SE-NET,"Stack Exchange, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,22236,UNITEDBANCORP,The Citizens Savings Bank,En,1,1,256,0.00%,0.00%,0.00%,0
37696,26839,CBS-FULTON,CREDIT BUREAU SYSTEMS,En,1,1,256,0.00%,0.00%,0.00%,0
37696,54289,EUCLID-IL,Euclid Insurance Agencies,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29380,DWMS,DWMS New Business GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,41184,Bftcom-AS,Budgeting & Financial Technologies LDT,En,1,1,256,0.00%,0.00%,0.00%,0
37696,50965,LEONHARD-K...,LEONHARD KURZ STIFTUNG & CO. KG,En,1,1,256,0.00%,0.00%,0.00%,0
37696,27163,KARSCH-CAP...,"Karsch Capital Management, LP",En,1,1,256,0.00%,0.00%,0.00%,0
37696,21235,ADVANCED-S...,ADVANCED Systemhaus GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,30307,LAKE-REGIO...,Lake Region Medical,En,1,1,256,0.00%,0.00%,0.00%,0
37696,19097,LAKE-REGIO...,Lake Region Medical,En,1,1,256,0.00%,0.00%,0.00%,0
37696,44524,ADK-SI-AS,ADK d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29612,PRISANET-AS,Promotora de Informaciones SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,35840,PRISANET-AS,Promotora de Informaciones SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42801,NCC-AS,"National Credit Cards, CJSC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,8566,DINO-AS,DINO SYSTEMS Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,36247,OPTELECOM-NKF,"OPTELECOM-NKF, Incorporated",En,1,1,256,0.00%,0.00%,0.00%,0
37696,18932,KBS-160VARICK,Kirshenbaum Bond Senecal & Partners LLC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,393413,DATACENTER01,"Scient Partners, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,393401,HAYSMED,Hays Medical Center,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60313,FEDORCHENK...,Construction Production-Commercial Company Fedorchenko Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,57341,FSC-UA-AS,"FINANCIAL COMPANY ""FINANCIAL SOLUTIONS CENTER"" LTD",En,1,1,256,0.00%,0.00%,0.00%,0
37696,23386,CRYE-LEIKE...,Crye Leike Realtors,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60591,RTRN-AS,"Federal State-owned Enterprise ""Russian Television and Radio Broadcasting Networ",En,1,1,256,0.00%,0.00%,0.00%,0
37696,201944,ASTALDI-AS,ASTALDI SPA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29862,OFINA,Ontario Financing Authority,En,1,1,256,0.00%,0.00%,0.00%,0
37696,49706,BiosComp-as,"""BiosComputer"" LTD",En,1,1,256,0.00%,0.00%,0.00%,0
37696,46236,GUTHRIE-HE...,Guthrie Healthcare System,En,1,1,256,0.00%,0.00%,0.00%,0
37696,17562,DATACOM-SY...,Datacom - Malaysia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,56378,Cloudme2,Cloudme2 Technologies LTD,En,1,1,256,0.00%,0.00%,0.00%,0
37696,16901,MUTUAL,MUTUAL OF ENUMCLAW,En,1,1,256,0.00%,0.00%,0.00%,0
37696,23226,TFA,"Teach For America, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,32126,SFBCIC-AS,Southern Farm Bureau Casualty Insurance Company,En,1,1,256,0.00%,0.00%,0.00%,0
37696,25365,TOMSOFT-AS,Tomsoft d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,19387,ASNAME-HANYS,"Healthcare Association of New York State, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,53327,CO-OPERATI...,"Co-operative Insurance Companies, inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,4892,CO-OPERATI...,"Co-operative Insurance Companies, inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,30333,ASCD,ASCD,En,1,1,256,0.00%,0.00%,0.00%,0
37696,15319,ENLINX-LLC,"Enlinx, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,13274,(no data),mBank SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,53606,FNI-PHX,"Financial Network, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,35504,BSSYS-AS,Banks Soft Systems LTD,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60739,SCH-AS,Server Centre Hosting Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,11925,DDWI,"Delta Dental of Wisconsin, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
37696,8363,KOCUNIV-AS,KOC UNIVERSITY,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62006,UNECHA-TEL...,Unecha Television Network Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14897,PKS-INVEST...,"Purshe Kaplan Sterling Investments, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,262151,(no data),Cubika Consulting SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,27242,ATI-LAX,AMERICANTOURS INTERNATIONAL INC.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,201186,ATI-LAX,AMERICANTOURS INTERNATIONAL INC.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,55060,AZT-77,"Arizona Tile, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,393678,TARBELL,Tarbell Financial Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29822,ARCHER1,Archer and Greiner,En,1,1,256,0.00%,0.00%,0.00%,0
37696,23067,OCBCC,Orange County Network Operations,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198134,Bitree-AS,OOO Bitree Networks,En,1,1,256,0.00%,0.00%,0.00%,0
37696,17540,MTL-AP,Modern Terminals Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14940,LIGO-ANYCA...,LIGO Livingston Observatory,En,1,1,256,0.00%,0.00%,0.00%,0
37696,30416,WCS,Wildlife Conservation Society,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14096,FIRSTRATE-...,"First Rate, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,51292,SANOMA-IND...,"OOO ""UNITED PRESS""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,62350,REAL-INVES...,Real Invest CJSC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29078,GE-HU-AS,GE Hungary Ipari es Kereskedelmi Kft,En,1,1,256,0.00%,0.00%,0.00%,0
37696,57098,IMEDIA-AS,Imedia Plus Group SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32660,AVP-NORTH-...,AVENTIS PASTEUR,En,1,1,256,0.00%,0.00%,0.00%,0
37696,20787,PRO-CONNEC...,SC Pro Connection SRL,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32721,WESBANCO,"WesBanco Bank, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,54598,FLEXI,Flexi Compras Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198686,GBPFS-AS,GPB Financial Services Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32246,RMKR,"Rainmaker Systems, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,11688,LTSTREAM,"Lightstream Communications, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,21733,CHANNELLCO...,Channell Commercial Corp.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,199126,VOLKSWAGEN...,VOLKSWAGEN BANK RUS LLC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,36456,VELOCITYCU,Velocity Credit Union,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42384,AREL,OOVOO Comunications Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,199560,ENGRUP-NET,Ltd. ENGRUP,En,1,1,256,0.00%,0.00%,0.00%,0
37696,59957,BILLING-CE...,"CJSC ""BILLINGOVYI CENTER""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,59987,JKH-NIKOLS...,JKH Nikolskoe Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62905,DART-CONTA...,Dart Container Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
37696,31792,PHONEFACTO...,"PhoneFactor, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,42875,NCP-AS,National Car Parks Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,15762,CREDIT-COO...,Credit Cooperatif,En,1,1,256,0.00%,0.00%,0.00%,0
37696,46390,NABNY245,National Australia Bank Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,33954,ahbrt-as,Allianz Hungaria Biztosito Zrt.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40543,1-800-GOT-...,1-800-GOT-JUNK,En,1,1,256,0.00%,0.00%,0.00%,0
37696,18349,FUJIXEROXA...,Fuji Xerox Australia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,33403,BROADCAST-...,"BROADCAST MUSIC, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,262536,(no data),UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MED,En,1,1,256,0.00%,0.00%,0.00%,0
37696,262226,(no data),Universidad Piloto de Colombia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,56454,Tilde,Tilde SIA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198560,ITCare,ITCare Pawel Staszewski,En,1,1,256,0.00%,0.00%,0.00%,0
37696,27180,HCREIT,"Health Care REIT, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,21867,DEALERTRAC...,DealerTrack Canada Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,14637,SBM-ASN,STATER BROS MARKETS,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40330,LSNB,Lone Star National Bank,En,1,1,256,0.00%,0.00%,0.00%,0
37696,578,PKDY-ASNUMBER,Packaging Dynamics,En,1,1,256,0.00%,0.00%,0.00%,0
37696,48372,SDALMACIJA-AS,Slobodna Dalmacija d.d.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,15037,VIRTELA-CU...,Virtela Communications Proxy for Redhat,En,1,1,256,0.00%,0.00%,0.00%,0
37696,201995,microimpul...,"LLC ""MICROIMPULS""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,60108,SIMPLE-SOL...,Simple Solutions Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,34262,BioTeva-AS,TEVA Magyarorszag Zrt.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40697,HARMONSOLU...,Harmon Solutions Group,En,1,1,256,0.00%,0.00%,0.00%,0
37696,15132,HARMONSOLU...,Harmon Solutions Group,En,1,1,256,0.00%,0.00%,0.00%,0
37696,18892,MEGA-BRAND...,"MEGA Brands, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
37696,198655,NET-CONNEC...,Net-Connect Karol Sarlej,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43164,MIKROCOP-AS,Mikrocop d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,38374,CNNIC-GZGH-AP,GUANZHOU GEHUANETWORK TECHNOLOGY&DEVELOPMENT CO;LTD,En,1,1,256,0.00%,0.00%,0.00%,0
37696,1608,ITG,ITG INC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,18459,UAIC-INTERNET,UNITED AUTOMOBILE INSURANCE,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42915,SAPCO-AS,Engeneering Designing and Supply the parts of Iran Khodro PJSC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32057,BRMHMRB,"BLUEGRASS REGIONAL MENTAL HEALTH-MENTAL RETARDATION BOARD, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,133857,CALLAGHAN-...,Callaghan Innovation,En,1,1,256,0.00%,0.00%,0.00%,0
37696,33008,BOCA-RATON...,Boca Raton Regional Hospital Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,59330,RRHAPPL-AS-AP,R & R Holdings Asia Pacific Pty Limited,En,1,1,256,0.00%,0.00%,0.00%,0
37696,59892,IT-ECOSERV-AS,IT EcoServ SRL,En,1,1,256,0.00%,0.00%,0.00%,0
37696,199734,DAT-ROO-IQ...,Globecomm Europe B.V.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,45277,HASSNET-AS-AP,HASSELL Services Pty Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60368,GREENTUBE-AT,Greentube Internet Entertainment Solutions GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
37696,36359,WORTH-CIT-...,Worthington City Schools,En,1,1,256,0.00%,0.00%,0.00%,0
37696,13479,WALKER-AS,Walker Art Center,En,1,1,256,0.00%,0.00%,0.00%,0
37696,202232,OdysseyCon...,Odyssey Consultants Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,42879,HannoverRueck,Hannover Rueck SE,En,1,1,256,0.00%,0.00%,0.00%,0
37696,27687,(no data),"Banco General, S.A.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,196772,NEK,Nuklearna elektrarna Krsko,En,1,1,256,0.00%,0.00%,0.00%,0
37696,20269,INI-DEL,"Independent Newspapers, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,23873,TRIPETCH-A...,CSLOXINFO Project for IAG Insurance,En,1,1,256,0.00%,0.00%,0.00%,0
37696,36662,MAYWOODSD89,Maywood School District 89,En,1,1,256,0.00%,0.00%,0.00%,0
37696,56212,CLICK-PH,Click Communications Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,32766,FIDELITY-BANK,Fidelity Bank,En,1,1,256,0.00%,0.00%,0.00%,0
37696,53934,SZW-INC,"SUB-ZERO GROUP, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,133344,IDNIC-BLAN...,PT MetraPlasa,En,1,1,256,0.00%,0.00%,0.00%,0
37696,61196,DEMIRBANK-AS,Demir Kyrgyz International Bank CJSC,En,1,1,256,0.00%,0.00%,0.00%,0
37696,197801,SII-AS,Sii sp. Z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,43585,LBBW-AS,Landesbank Baden-Wuerttemberg,En,1,1,256,0.00%,0.00%,0.00%,0
37696,40344,EECP-1,"Eltman, Eltman & Cooper, P.C.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,38559,AIG-Austra...,AIG Insurance Australia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62443,LUIS-ZS-AS,Luis+Zapadnaya Sibir Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,198202,TEXIM-AS,"PEB ""Texim"" JSC",En,1,1,256,0.00%,0.00%,0.00%,0
37696,199326,Miraf-Bank-AS,"PJSC CB ""Miraf-Bank""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,197525,ECA-AS,ECA Etablissement Cantonal des Assurances,En,1,1,256,0.00%,0.00%,0.00%,0
37696,3976,ERX-NURI-ASN,I.Net Technologies Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,2738,AS-SHIELDS...,Shields Health Care Group,En,1,1,256,0.00%,0.00%,0.00%,0
37696,47676,GHU-AS,Grand Hotel Union d.d.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,45636,D2H-BBCL-IN,"Plot No. 1D, Udyog Vihar Industrial Estate",En,1,1,256,0.00%,0.00%,0.00%,0
37696,62149,TELESERVIC...,Ostankino Teleservice Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,33500,WIS-INC,"WAITEX INFORMATION SYSTEMS, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,46447,ASN1,"North American Derivatives Exchange, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
37696,52221,VIBE-AS,Vibe Communications UK Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,29052,LYCOS-AS,INFORM P. LYKOS A.E,En,1,1,256,0.00%,0.00%,0.00%,0
37696,18906,CONCORD-AS,Concord Management Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
37696,50097,IPVOIP-AS,IPVOIP s.r.o.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,25055,BBG-PL-AS,Bank Millennium SA,En,1,1,256,0.00%,0.00%,0.00%,0
37696,10290,RDANET,Readers Digest,Co,1,1,256,0.00%,0.00%,0.00%,0
37696,31447,SOFTRATING-AS,Soft-Rating Consult ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
37696,41583,UKREXIMBANK,"JSC ""The State Export-Import Bank of Ukraine""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,58112,SBERBANK-N...,OJSC Sberbank Russia,En,1,1,256,0.00%,0.00%,0.00%,0
37696,60177,KATICOMNET-AS,"Wontor Katarzyna ""Kati Com - net""",En,1,1,256,0.00%,0.00%,0.00%,0
37696,36595,PPI,Payment Processing Inc.,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
37696,28116,(no data),Universidad de Adolfo Ibanez,En,1,1,256,0.00%,0.00%,0.00%,0
37696,62869,BUFFALO-SM,Buffalo Studios,En,1,1,256,0.00%,0.00%,0.00%,0
37696,17566,POWERLAN-S...,Powerlan Limited,En,1,1,256,0.00%,0.00%,0.00%,0
