as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
215,38809,NXGNET-AS-AP,Nextgen Networks,Tr/Ac,111,"1,534","1,363,076",0.24%,0.26%,0.06%,102
216,26554,US-SIGNAL,"US Signal Company, L.L.C.",Tr/Ac,109,988,"1,194,112",0.24%,0.17%,0.06%,98
217,1680,NV-ASN,013 NetVision Ltd,Tr/Ac,108,971,"2,197,504",0.23%,0.16%,0.10%,182
218,9009,M247,M247 Ltd,Tr/Ac,108,761,"1,420,864",0.23%,0.13%,0.07%,95
219,27750,(no data),Cooperación Latino Americana de Redes Avanzadas,Tr/Ac,107,"2,474","5,375,904",0.23%,0.42%,0.25%,20
220,6517,RELIANCEGL...,"Reliance Globalcom Services, Inc",Tr/Ac,106,802,"1,036,556",0.23%,0.13%,0.05%,109
221,1267,ASN-INFOST...,WIND Telecomunicazioni S.p.A.,Tr/Ac,106,623,"7,603,968",0.23%,0.10%,0.35%,178
222,35400,MFIST,OJSC Rostelecom,Tr/Ac,105,"1,556","1,887,745",0.23%,0.26%,0.09%,44
223,37100,SEACOM-AS,SEACOM Limited,Tr/Ac,104,"2,121","4,897,632",0.22%,0.36%,0.23%,118
224,43531,IXREACH,IX Reach Ltd,Tr/Ac,103,"3,943","5,300,000",0.22%,0.66%,0.25%,580
225,24218,GTC-MY-PIP-AS,Global Transit Communications - Malaysia,Tr/Ac,103,"1,509","2,496,000",0.22%,0.25%,0.12%,102
226,15557,LDCOMNET,Societe Francaise du Radiotelephone S.A.,Tr/Ac,103,"1,044","15,242,752",0.22%,0.18%,0.71%,136
227,28168,(no data),Minas Mais Telecomunicações Ltda -ME,Tr/Ac,102,"1,774","636,943",0.22%,0.30%,0.03%,96
228,35297,DATALINE-AS,Dataline LLC,Tr/Ac,102,"1,495","447,232",0.22%,0.25%,0.02%,83
229,22822,LLNW,"Limelight Networks, Inc.",Co,102,"1,280","21,452,800",0.22%,0.21%,1.00%,126
230,2152,CSUNET-NW,California State University Network,Tr/Ac,102,950,"25,597,760",0.22%,0.16%,1.2%,85
231,7015,COMCAST-7015,"Comcast Cable Communications Holdings, Inc",Tr/Ac,101,748,"4,472,576",0.22%,0.13%,0.21%,103
232,9299,IPG-AS-AP,Philippine Long Distance Telephone Company,Tr/Ac,99,"2,262","8,427,268",0.21%,0.38%,0.39%,109
233,262195,(no data),Transamerican Telecomunication S.A.,Tr/Ac,98,"5,487","9,663,773",0.21%,0.92%,0.45%,23
234,18403,FPT-AS-AP,The Corporation for Financing & Promoting Technology,Tr/Ac,98,"1,717","2,016,016",0.21%,0.29%,0.09%,86
235,12310,iNES,iNES Group SRL,Tr/Ac,98,416,"337,152",0.21%,0.07%,0.02%,86
236,703,UUNET,"MCI Communications Services, Inc. d/b/a Verizon Business",Tr/Ac,97,"2,332","8,118,948",0.21%,0.39%,0.38%,107
237,57463,NetIX,NetIX Communications Ltd.,Tr/Ac,97,"1,402","1,752,832",0.21%,0.24%,0.08%,123
238,28329,(no data),G8 NETWORKS LTDA,Tr/Ac,97,"1,262","364,800",0.21%,0.21%,0.02%,116
239,29791,VOXEL-DOT-NET,"Voxel Dot Net, Inc.",Tr/Ac,97,864,"882,042",0.21%,0.14%,0.04%,118
240,5713,SAIX-NET,Telkom SA Ltd.,Tr/Ac,96,"1,280","6,326,097",0.21%,0.21%,0.29%,127
241,20771,CAUCASUS-C...,Caucasus Online Ltd.,Tr/Ac,95,"1,906","5,503,104",0.21%,0.32%,0.26%,58
242,11835,(no data),IPE INFORMATICA LTDA,Tr/Ac,95,"1,080","344,576",0.21%,0.18%,0.02%,133
243,32787,PROLEXIC-T...,"Prolexic Technologies, Inc.",Tr/Ac,94,"1,796","18,530,100",0.20%,0.30%,0.86%,183
244,2907,SINET-AS,"Research Organization of Information and Systems, National Institute of Informat",Tr/Ac,94,"1,468","16,534,866",0.20%,0.25%,0.77%,113
245,48159,TIC-AS,Telecommunication Infrastructure Company,Tr/Ac,93,"2,155","5,967,616",0.20%,0.36%,0.28%,49
246,42632,MNOGOBYTE-AS,MnogoByte LLC,Tr/Ac,93,733,"1,023,531",0.20%,0.12%,0.05%,63
247,8455,ATOM86-AS,Schuberg Philis B.V.,Tr/Ac,92,722,"1,168,640",0.20%,0.12%,0.05%,80
248,132602,BANGLADESH...,Bangladesh Submarine Cable Company Limited (BSCCL),Tr/Ac,91,"1,259","17,453,088",0.20%,0.21%,0.81%,11
249,23005,SWITCH-COM...,SWITCH Communications Group LLC,Tr/Ac,91,955,"852,480",0.20%,0.16%,0.04%,101
250,9901,TELSTRA-NZ...,TelstraClear Ltd,Tr/Ac,91,747,"1,428,736",0.20%,0.13%,0.07%,26
251,33287,COMCAST-33287,"Comcast Cable Communications, Inc.",Tr/Ac,91,326,"1,815,040",0.20%,0.05%,0.08%,92
252,20080,AMPATH,Florida International University,Tr/Ac,90,"3,652","6,951,120",0.19%,0.61%,0.32%,412
253,6908,DATAHOP,Datahop Ltd,Tr/Ac,90,408,"533,760",0.19%,0.07%,0.02%,94
254,9848,GNGAS,Enterprise Networks,Tr/Ac,89,"4,384","6,423,264",0.19%,0.74%,0.30%,62
255,6730,SUNRISE,Sunrise Communications AG,Tr/Ac,89,"1,043","2,311,936",0.19%,0.17%,0.11%,197
256,6910,DialTelecomRO,Dial Telecom S.R.L.,Tr/Ac,89,397,"472,064",0.19%,0.07%,0.02%,110
257,2119,TELENOR-NE...,Telenor Norge AS,Tr/Ac,88,968,"13,032,136",0.19%,0.16%,0.61%,160
258,2381,WISCNET1-AS,WiscNet,Tr/Ac,88,728,"9,784,873",0.19%,0.12%,0.46%,86
259,39326,GOSCOMB-AS,Goscomb Technologies Limited,Tr/Ac,87,541,"657,152",0.19%,0.09%,0.03%,293
260,44237,CTC-CORE-AS,OJSC Rostelecom,Tr/Ac,86,"1,144","1,732,865",0.19%,0.19%,0.08%,33
261,33651,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,86,439,"3,092,736",0.19%,0.07%,0.14%,88
262,4847,CNIX-AP,China Networks Inter-Exchange,Co,85,"1,992","15,733,536",0.18%,0.33%,0.73%,78
263,5650,FRONTIER-FRTR,"Frontier Communications of America, Inc.",Tr/Ac,85,"1,682","6,478,848",0.18%,0.28%,0.30%,86
264,5391,T-HT,Hrvatski Telekom d.d.,Tr/Ac,85,895,"2,039,296",0.18%,0.15%,0.09%,73
265,9503,FX-PRIMARY-AS,FX Networks Limited,Tr/Ac,85,483,"879,616",0.18%,0.08%,0.04%,85
266,33659,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,85,308,"2,020,096",0.18%,0.05%,0.09%,85
267,20632,PETERSTAR-AS,OJSC MegaFon,Tr/Ac,84,"8,799","531,540",0.18%,1.5%,0.02%,94
268,45820,TTSL-MEISISP,Tata Teleservices ISP AS,Co,84,"4,032","2,755,584",0.18%,0.68%,0.13%,82
269,8262,LIREXNET-AS,Lirex net EOOD,Tr/Ac,84,"1,324","994,304",0.18%,0.22%,0.05%,118
270,12179,INTERNAP-2BLK,Internap Network Services Corporation,Co,84,"1,020","2,136,932",0.18%,0.17%,0.10%,58
271,6667,EUNET-FINLAND,Elisa Oyj,Tr/Ac,84,536,"4,764,224",0.18%,0.09%,0.22%,99
272,29075,IELO-AS,Lost Oasis SARL,Tr/Ac,84,399,"3,047,680",0.18%,0.07%,0.14%,119
273,19024,INTERNAP-BLK5,Internap Network Services Corporation,Tr/Ac,83,"1,645","3,432,940",0.18%,0.28%,0.16%,77
274,23352,SERVERCENTRAL,Server Central Network,Tr/Ac,83,"1,568","2,118,464",0.18%,0.26%,0.10%,51
275,42708,PORTLANE,Portlane Networks AB,Tr/Ac,83,744,"809,536",0.18%,0.12%,0.04%,1070
276,1853,ACOnet,ACOnet Backbone,Tr/Ac,83,326,"3,020,032",0.18%,0.05%,0.14%,65
277,38193,TWA-AS-AP,Transworld Associates (Pvt.) Ltd.,Tr/Ac,82,"3,243","1,293,568",0.18%,0.54%,0.06%,79
278,9116,GOLDENLINE...,012 Smile Communications LTD.,Tr/Ac,82,"2,008","20,403,981",0.18%,0.34%,0.95%,133
279,17922,INDOSAT-INP,INDOSAT Internet Network Provider,Tr/Ac,82,"1,606","1,408,000",0.18%,0.27%,0.07%,68
280,49373,FOTONTELEC...,"JSC ""Universal Card Technologies""",Tr/Ac,82,324,"431,104",0.18%,0.05%,0.02%,53
281,7575,AARNET-AS-AP,Australian Academic and Reasearch Network (AARNet),Tr/Ac,81,665,"5,188,608",0.17%,0.11%,0.24%,97
282,34779,T-2-AS,"T-2, d.o.o.",Tr/Ac,81,153,"315,904",0.17%,0.03%,0.01%,84
283,4610,ODYSSEY-NZ-AP,Odyssey Networks New Zealand,Tr/Ac,80,511,"1,145,856",0.17%,0.09%,0.05%,16
284,27506,RBS-NYC,Sidera Networks LLC,Tr/Ac,80,318,"527,368",0.17%,0.05%,0.02%,72
285,11351,RR-NYSREGI...,Time Warner Cable Internet LLC,Co,79,690,"6,679,808",0.17%,0.12%,0.31%,74
286,30781,JAGUAR-AS,Jaguar Network SAS,Tr/Ac,79,354,"3,497,728",0.17%,0.06%,0.16%,150
287,19092,360NETWORK...,360Networks (USA) Inc.,Tr/Ac,78,"1,625","2,728,276",0.17%,0.27%,0.13%,39
288,23148,TERRENAP,"TERRENAP DATA CENTERS, INC.",Tr/Ac,78,"1,474","2,385,152",0.17%,0.25%,0.11%,168
289,16285,ASN-UMN,"Closed Joint Stock Company ""Ural-TransTeleCom""",Tr/Ac,78,871,"607,488",0.17%,0.15%,0.03%,64
290,50952,PEERING-AS,Peering Ltd,Tr/Ac,78,703,"1,038,785",0.17%,0.12%,0.05%,39
291,11664,(no data),Techtel LMDS Comunicaciones Interactivas S.A.,Tr/Ac,76,"2,775","1,907,472",0.16%,0.47%,0.09%,80
292,28745,SUTTK-AS,Southern Urals TransTelecom Regional Office of TransTelecom Largest fiber-optic,Tr/Ac,76,996,"566,784",0.16%,0.17%,0.03%,61
293,43975,VTK-AS,OJSC Rostelecom,Tr/Ac,76,472,"1,303,808",0.16%,0.08%,0.06%,69
294,33667,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,76,430,"1,539,328",0.16%,0.07%,0.07%,77
295,41313,NOVATEL-AS,"""NOVATEL"" EOOD",Tr/Ac,75,"2,824","2,204,928",0.16%,0.47%,0.10%,103
296,7049,(no data),Silica Networks Argentina S.A.,Tr/Ac,75,"1,896","760,648",0.16%,0.32%,0.04%,72
297,4739,INTERNODE-AS,Internode Pty Ltd,Tr/Ac,75,"1,664","2,689,866",0.16%,0.28%,0.13%,136
298,12302,Vodafone_Ro,Vodafone Romania S.A.,Tr/Ac,75,455,"212,480",0.16%,0.08%,0.01%,78
299,3212,TRIERA,Telemach Rotovz d.d.,Tr/Ac,75,239,"553,472",0.16%,0.04%,0.03%,33
300,5518,TELIALATVIJA,Telia Latvija SIA,Tr/Ac,75,229,"349,696",0.16%,0.04%,0.02%,86
301,3327,LINXTELECOM,Linx Telecommunications B.V.,Tr/Ac,74,"1,037","707,792",0.16%,0.17%,0.03%,113
302,37282,MAINONE,Mainone Cable Company,Tr/Ac,73,791,"565,504",0.16%,0.13%,0.03%,99
303,6805,TDDE-ASN1,Telefonica Germany GmbH & Co.OHG,Tr/Ac,73,444,"7,849,216",0.16%,0.07%,0.37%,108
304,7470,TRUEINTERN...,"TRUE INTERNET Co.,Ltd.",Co,71,"1,002","2,523,392",0.15%,0.17%,0.12%,75
305,10912,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,71,811,"1,000,264",0.15%,0.14%,0.05%,63
306,14742,INTERNAP-B...,Internap Network Services Corporation,Co,71,517,"645,640",0.15%,0.09%,0.03%,51
307,2686,ATGS-MMD-AS,"AT&T Global Network Services, LLC",Tr/Ac,70,"1,383","19,400,976",0.15%,0.23%,0.90%,119
308,6181,FUSE-NET,Cincinnati Bell Telephone,Tr/Ac,70,723,"7,471,872",0.15%,0.12%,0.35%,81
309,19108,SUDDENLINK...,Suddenlink Communications,Tr/Ac,69,"2,833","5,626,624",0.15%,0.48%,0.26%,81
310,58552,MULTIDATA-...,PT Multidata Rancana Prima,Tr/Ac,69,"1,369","328,448",0.15%,0.23%,0.02%,43
311,8764,TEOLTAB,TEO LT AB Autonomous System,Tr/Ac,69,"1,266","1,568,512",0.15%,0.21%,0.07%,112
312,10223,UECOMM-AU,Uecomm Ltd,Tr/Ac,69,399,"319,624",0.15%,0.07%,0.01%,74
313,20676,QSC-1,QSC AG,Tr/Ac,69,362,"2,373,120",0.15%,0.06%,0.11%,106
314,35254,Baltcom-Fi...,Baltcom Fiber SIA,Tr/Ac,69,306,"545,232",0.15%,0.05%,0.03%,66
315,15895,KSNET-AS,"""Kyivstar"" PJSC",Tr/Ac,69,219,"990,976",0.15%,0.04%,0.05%,73
316,33363,BHN-TAMPA,"BRIGHT HOUSE NETWORKS, LLC",Tr/Ac,68,626,"7,114,496",0.15%,0.11%,0.33%,73
317,15830,TELECITY-LON,TELECITYGROUP INTERNATIONAL LIMITED,Co,68,597,"603,460",0.15%,0.10%,0.03%,163
318,39392,SUPERNETWO...,SuperNetwork s.r.o.,Co,68,358,"1,128,448",0.15%,0.06%,0.05%,52
319,4808,CHINA169-BJ,CNCGROUP China169 Backbone,Co,67,"2,024","11,997,712",0.14%,0.34%,0.56%,65
320,4775,GLOBE-TELE...,Globe Telecoms,Tr/Ac,67,"1,004","876,288",0.14%,0.17%,0.04%,98
321,16637,MTNNS-AS,MTN SA,Tr/Ac,67,881,"1,226,848",0.14%,0.15%,0.06%,99
322,8767,MNET-AS,M-net Telekommunikations GmbH,Tr/Ac,67,333,"1,190,400",0.14%,0.06%,0.06%,101
323,57344,TELEHOUSE-AS,Telehouse EAD,Tr/Ac,66,"1,433","655,616",0.14%,0.24%,0.03%,93
324,7162,(no data),Universo Online S.A.,Tr/Ac,66,962,"1,152,128",0.14%,0.16%,0.05%,16
325,3301,TELIANET-S...,TeliaSonera AB,Tr/Ac,66,859,"9,635,876",0.14%,0.14%,0.45%,66
326,29632,NASSIST-AS,NetAssist LLC,Tr/Ac,66,344,"585,472",0.14%,0.06%,0.03%,87
327,8953,ASN-ORANGE...,Orange Romania S.A.,Tr/Ac,66,183,"272,896",0.14%,0.03%,0.01%,47
328,29226,MASTERTEL-AS,CJSC Mastertel,Tr/Ac,66,147,"109,312",0.14%,0.02%,0.01%,103
329,3261,DIPT-AS,"LLC ""FTICOM""",Tr/Ac,65,"1,417","667,584",0.14%,0.24%,0.03%,64
330,25933,(no data),Sul Americana Tecnologia e Informática Ltda.,Tr/Ac,65,"1,065","476,160",0.14%,0.18%,0.02%,101
331,5563,URAL,CJSC Ural WES,Tr/Ac,65,337,"338,176",0.14%,0.06%,0.02%,79
332,25577,C4L-AS,Connexions4London Ltd,Tr/Ac,65,214,"238,592",0.14%,0.04%,0.01%,119
333,17676,GIGAINFRA,Softbank BB Corp.,Tr/Ac,64,"3,150","51,205,056",0.14%,0.53%,2.4%,61
334,14840,(no data),COMMCORP COMUNICACOES LTDA,Tr/Ac,64,"1,428","728,592",0.14%,0.24%,0.03%,145
335,6736,IRANET-IPM,Research Center of Theoretical Physics & Mathematics (IPM),Tr/Ac,64,"1,058","1,091,072",0.14%,0.18%,0.05%,23
336,20001,ROADRUNNER...,Time Warner Cable Internet LLC,Co,64,826,"6,418,688",0.14%,0.14%,0.30%,64
337,21414,RUSCOMNET-AS,RusComNet Ltd.,Tr/Ac,64,337,"552,192",0.14%,0.06%,0.03%,71
338,8470,MAcomnet,CJSC Macomnet,Tr/Ac,64,112,"143,616",0.14%,0.02%,0.01%,76
339,8151,(no data),Uninet S.A. de C.V.,Tr/Ac,63,"3,398","17,390,377",0.14%,0.57%,0.81%,69
340,45629,JASTEL-NET...,JasTel Network International Gateway,Tr/Ac,63,"2,499","3,466,432",0.14%,0.42%,0.16%,62
341,31027,NIANET-AS,Nianet A/S,Tr/Ac,63,514,"1,141,248",0.14%,0.09%,0.05%,129
342,2519,VECTANT,VECTANT Ltd.,Tr/Ac,62,936,"5,885,952",0.13%,0.16%,0.27%,47
343,7568,CSLOX-IIG-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,62,712,"497,408",0.13%,0.12%,0.02%,15
344,35805,SILKNET-AS,"JSC ""Silknet""",Tr/Ac,62,579,"1,120,512",0.13%,0.10%,0.05%,66
345,9381,NEWTT-IP-AP,Wharf T&T Ltd.,Tr/Ac,61,"1,567","5,616,129",0.13%,0.26%,0.26%,71
346,6648,BAYAN-TELE...,"Bayan Telecommunications, Inc.",Tr/Ac,61,"1,224","888,832",0.13%,0.21%,0.04%,120
347,7381,SUNGARDRS,SunGard Availability Services LP,Tr/Ac,61,897,"2,304,768",0.13%,0.15%,0.11%,64
348,13094,SFO-IX-AS,Milecom LTD,Tr/Ac,61,512,"821,504",0.13%,0.09%,0.04%,36
349,44530,HOPUS,HOPUS SAS,En,61,271,"577,536",0.13%,0.05%,0.03%,15
350,8308,NASK-COMME...,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,Tr/Ac,61,198,"514,992",0.13%,0.03%,0.02%,99
351,7016,CCCH-3,"Comcast Cable Communications Holdings, Inc",Tr/Ac,60,"1,276","4,343,808",0.13%,0.21%,0.20%,56
352,28303,(no data),Rede OptiTel,Tr/Ac,60,"1,262","535,552",0.13%,0.21%,0.02%,84
353,7992,COGECOWAVE,Cogeco Cable,Tr/Ac,60,676,"1,561,600",0.13%,0.11%,0.07%,26
354,33132,FPL-FIBERNET,"FPL FiberNet, LLC",Tr/Ac,60,675,"775,936",0.13%,0.11%,0.04%,85
355,6854,SYNTERRA-AS,OJSC MegaFon,Tr/Ac,60,515,"304,129",0.13%,0.09%,0.01%,45
356,42979,ASGLBLCOM,SIA Globalcom,Tr/Ac,60,449,"382,464",0.13%,0.08%,0.02%,17
357,35819,Mobily-AS,Bayanat Al-Oula For Network Services,Tr/Ac,59,"2,522","5,141,520",0.13%,0.42%,0.24%,54
358,9070,ITD,ITD Network Bulgarian ISP,Tr/Ac,59,"1,783","2,945,218",0.13%,0.30%,0.14%,55
359,6079,RCN-AS,RCN,Tr/Ac,59,"1,237","3,289,856",0.13%,0.21%,0.15%,82
360,30844,LIQUID-AS,Liquid Telecommunications Ltd,Tr/Ac,59,833,"586,605",0.13%,0.14%,0.03%,119
361,10102,SG-1ASIACO...,1Asia Communication Pte Ltd,Tr/Ac,59,792,"241,664",0.13%,0.13%,0.01%,34
362,22356,(no data),Durand do Brasil Ltda,Tr/Ac,59,619,"348,672",0.13%,0.10%,0.02%,90
363,10578,GIGAPOP-NE,Harvard University,Tr/Ac,59,548,"21,281,632",0.13%,0.09%,0.99%,31
364,12670,AS-COMPLETEL,COMPLETEL SAS France,Tr/Ac,59,318,"1,013,248",0.13%,0.05%,0.05%,72
365,3249,ESTPAK,Elion Enterprises Ltd.,Tr/Ac,59,247,"788,032",0.13%,0.04%,0.04%,71
366,31242,TKPSA-AS,3S S.A.,Tr/Ac,59,191,"253,120",0.13%,0.03%,0.01%,94
367,42525,GlobalConn...,GlobalConnect A/S,Tr/Ac,59,189,"901,888",0.13%,0.03%,0.04%,63
368,28968,EUT-AS,Eurasia Telecom Ltd.,Tr/Ac,59,183,"211,456",0.13%,0.03%,0.01%,56
369,14717,ECINET,EZE Castle Integration Inc.,Tr/Ac,59,143,"38,656",0.13%,0.02%,0.00%,73
370,16397,(no data),ALOG SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.,Tr/Ac,58,911,"507,648",0.13%,0.15%,0.02%,89
371,53237,(no data),TELECOMUNICACOES BRASILEIRAS S. A. - TELEBRAS,Tr/Ac,58,755,"488,738",0.13%,0.13%,0.02%,85
372,9822,AMNET-AU-AP,Amnet IT Services Pty Ltd,Tr/Ac,58,676,"1,032,280",0.13%,0.11%,0.05%,58
373,26677,ORION-ASN,ORANO,Tr/Ac,58,273,"1,916,432",0.13%,0.05%,0.09%,45
374,11172,(no data),"Alestra, S. de R.L. de C.V.",Co,57,"1,754","2,170,368",0.12%,0.29%,0.10%,58
375,6509,CANARIE-NTN,Canarie Inc,Tr/Ac,57,914,"5,194,496",0.12%,0.15%,0.24%,31
376,9398,AS9398-AMC...,Amnet IT Services Pty Ltd,Tr/Ac,57,686,"1,033,984",0.12%,0.12%,0.05%,12
377,15924,BORUSANTEL...,VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI,Tr/Ac,57,615,"1,618,176",0.12%,0.10%,0.08%,64
378,21385,TNIB,Trusted Network GmbH,Tr/Ac,57,416,"1,127,680",0.12%,0.07%,0.05%,70
379,600,OARNET-AS,OARnet,Tr/Ac,57,400,"3,382,528",0.12%,0.07%,0.16%,60
380,32098,TRANSTELCO...,Transtelco Inc,Tr/Ac,56,"5,162","19,095,040",0.12%,0.87%,0.89%,56
381,4628,ASN-PACIFI...,Pacnet CDN,Tr/Ac,56,"2,163","30,328,682",0.12%,0.36%,1.4%,5
382,4750,CSLOXINFO-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,56,685,"486,912",0.12%,0.11%,0.02%,57
383,38930,FIBERRING,FiberRing B.V.,Tr/Ac,56,363,"432,427",0.12%,0.06%,0.02%,67
384,6768,EUROTEL-AS,EUROTEL Ltd,Tr/Ac,56,264,"254,464",0.12%,0.04%,0.01%,71
385,33660,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,56,240,"619,776",0.12%,0.04%,0.03%,56
386,8492,OBIT-AS,"""OBIT"" Ltd.",Tr/Ac,56,168,"264,961",0.12%,0.03%,0.01%,89
387,9730,BHARTITELE...,Bharti Telesonic Ltd,Tr/Ac,55,"4,522","2,029,864",0.12%,0.76%,0.09%,59
388,2711,SPIRITTEL-AS,Spirit Telecom,Tr/Ac,55,"2,019","1,616,160",0.12%,0.34%,0.08%,69
389,25074,INETBONE-AS,MESH GmbH,Tr/Ac,55,"1,753","2,890,688",0.12%,0.29%,0.13%,111
390,11426,SCRR-11426,Time Warner Cable Internet LLC,Tr/Ac,55,"1,021","9,907,456",0.12%,0.17%,0.46%,47
391,33668,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,55,660,"3,082,752",0.12%,0.11%,0.14%,54
392,33657,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,55,604,"2,794,752",0.12%,0.10%,0.13%,54
393,8342,RTCOMM-AS,OJSC RTComm.RU,Tr/Ac,55,447,"1,634,304",0.12%,0.07%,0.08%,34
394,28716,RETELIT-AS,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.),Tr/Ac,55,339,"445,184",0.12%,0.06%,0.02%,90
395,8968,BT-Italia,BT Italia S.p.A.,Tr/Ac,55,286,"1,859,584",0.12%,0.05%,0.09%,52
396,9583,SIFY-AS-IN,Sify Limited,Tr/Ac,54,"2,945","1,682,176",0.12%,0.49%,0.08%,142
397,58389,SDI-AS-ID,PT Sumber Data Indonesia,Tr/Ac,54,"1,269","303,872",0.12%,0.21%,0.01%,44
398,50928,SYNTSIB-AS,OJSC MegaFon,Tr/Ac,54,664,"497,152",0.12%,0.11%,0.02%,51
399,2116,ASN-CATCHCOM,Ventelo,Tr/Ac,54,306,"2,108,672",0.12%,0.05%,0.10%,61
400,5610,TO2-CZECH-...,Telefónica O2 Czech Republic,Tr/Ac,54,238,"2,163,712",0.12%,0.04%,0.10%,51
401,17557,PKTELECOM-...,Pakistan Telecommunication Company Limited,Tr/Ac,53,"2,570","4,523,562",0.11%,0.43%,0.21%,110
402,8781,QA-ISP,Ooredoo Q.S.C.,Tr/Ac,53,"2,370","3,175,968",0.11%,0.40%,0.15%,132
403,262859,(no data),FSF TECNOLOGIA LTDA ME,Tr/Ac,53,869,"398,592",0.11%,0.15%,0.02%,26
404,12615,GCN-AS,Global Communication Net Plc,Tr/Ac,53,743,"752,136",0.11%,0.12%,0.04%,100
405,1759,TSF-IP-Core,TeliaSonera Finland Oyj,Tr/Ac,53,384,"4,197,152",0.11%,0.06%,0.20%,48
406,9119,SOFTNET-AS,Softnet d.o.o.,Tr/Ac,53,204,"183,552",0.11%,0.03%,0.01%,107
407,42927,S-NET-AS,S-NET Sp. z o.o.,Tr/Ac,53,115,"124,672",0.11%,0.02%,0.01%,46
408,58453,CMI-INT-HK,"Unit 09-18, Level 12, Tower 1",Tr/Ac,52,"7,324","55,642,112",0.11%,1.2%,2.6%,68
409,3910,QWEST-AS-3908,"Qwest Communications Company, LLC",Tr/Ac,52,"3,104","73,895,424",0.11%,0.52%,3.4%,17
410,262206,(no data),COMCEL GUATEMALA S.A.,Tr/Ac,52,"2,023","1,082,088",0.11%,0.34%,0.05%,20
411,6697,BELPAK-AS,Republican Unitary Telecommunication Enterprise Beltelecom,Tr/Ac,52,674,"3,961,856",0.11%,0.11%,0.18%,70
412,10835,VISIONARY,"Visionary Communications, Inc.",Tr/Ac,52,487,"447,488",0.11%,0.08%,0.02%,33
413,41440,SIBIRTELEC...,OJSC Rostelecom,Tr/Ac,52,448,"3,140,608",0.11%,0.08%,0.15%,40
414,4181,TDS-AS,TDS TELECOM,Tr/Ac,52,334,"1,193,472",0.11%,0.06%,0.06%,94
415,34123,NETORN-AS,Netorn LLC,Tr/Ac,52,214,"384,512",0.11%,0.04%,0.02%,71
416,38861,STARHUB-IN...,StarHub Internet Exchange,Tr/Ac,51,"5,620","10,449,920",0.11%,0.94%,0.49%,53
417,6503,(no data),"Axtel, S.A.B. de C.V.",Tr/Ac,51,"2,389","3,557,376",0.11%,0.40%,0.17%,51
418,45177,LAYER2CO-A...,Layer2.co.nz,Tr/Ac,51,"1,920","248,171",0.11%,0.32%,0.01%,153
419,14259,(no data),Gtd Internet S.A.,Tr/Ac,51,"1,380","1,412,384",0.11%,0.23%,0.07%,49
420,16150,PORT80-GLO...,Availo Networks AB,Tr/Ac,51,843,"745,808",0.11%,0.14%,0.03%,126
421,42337,RESPINA-AS,Respina Networks & Beyond PJSC,Co,51,761,"432,384",0.11%,0.13%,0.02%,48
422,14745,INTERNAP-B...,Internap Network Services Corporation,Tr/Ac,51,740,"674,400",0.11%,0.12%,0.03%,53
423,1916,(no data),Associação Rede Nacional de Ensino e Pesquisa,Tr/Ac,51,639,"3,004,672",0.11%,0.11%,0.14%,241
424,21488,EMPLOT-AS,Emplot Ltd.,Tr/Ac,51,125,"138,785",0.11%,0.02%,0.01%,45
425,32421,BLCC,Black Lotus Communications,Tr/Ac,50,"2,117","4,239,947",0.11%,0.36%,0.20%,38
426,7643,VNPT-AS-VN,VNPT Corp,Tr/Ac,50,"1,473","4,029,712",0.11%,0.25%,0.19%,53
427,131702,IDNIC-MORA...,Moratelindo Internet Exchange Point,Tr/Ac,50,704,"200,704",0.11%,0.12%,0.01%,27
428,8468,ENTANET,ENTANET International Limited,Tr/Ac,50,629,"599,021",0.11%,0.11%,0.03%,675
429,22911,SINAP-TIX,"SINAP-TIX, LLC",Tr/Ac,50,594,"634,624",0.11%,0.10%,0.03%,56
430,23498,CDSI,COGECODATA,Tr/Ac,50,588,"427,776",0.11%,0.10%,0.02%,59
431,12129,123NET,"123.Net, Inc.",Tr/Ac,50,586,"929,536",0.11%,0.10%,0.04%,63
432,10910,INTERNAP-BLK,Internap Network Services Corporation,Co,50,503,"233,449",0.11%,0.08%,0.01%,47
433,4768,CLIX-NZ,TelstraClear Ltd,Tr/Ac,50,476,"1,131,520",0.11%,0.08%,0.05%,42
434,12301,INVITEL,Invitel Tavkozlesi Zrt.,Tr/Ac,50,235,"832,768",0.11%,0.04%,0.04%,111
435,9443,INTERNETPR...,Primus Telecommunications,Tr/Ac,49,"2,735","1,758,976",0.11%,0.46%,0.08%,26
