,Shannon Entropy,Entropy
47516,-0.0,-0.0
47517,-0.0,-0.0
47521,0.612475878097,11.4721978311
14754,0.305749963452,8.20302761688
47524,0.046685789051,5.95458407952
47526,0.164887752484,3.65480648934
47527,0.0937314135175,4.70274987883
39772,-0.0,-0.0
264604,-0.0,-0.0
47530,-0.0,-0.0
47531,-0.0,-0.0
14768,-0.0,-0.0
47541,0.25146299858,2.84799690655
262363,-0.0,-0.0
47544,0.538151439629,10.943075317
14777,0.515605315053,5.61853233398
14778,0.534996442414,5.38707363676
14779,0.626800713993,10.1491852891
14780,-0.0,-0.0
47549,0.386852807235,2.0
14782,0.313845219895,2.41503749928
47551,0.228890275359,3.02974734339
47554,-0.0,-0.0
47560,0.52917168105,5.453934824
14793,-0.0,-0.0
47562,-0.0,-0.0
47568,-0.0,-0.0
47569,-0.0,-0.0
14806,-0.0,-0.0
47577,-0.0,-0.0
14813,-0.0,-0.0
47583,0.593711811768,33.5273538286
199774,-0.0,-0.0
47586,-0.0,-0.0
47588,-0.0,-0.0
14821,0.355245321276,2.16992500144
14824,0.355245321276,2.16992500144
47594,-0.0,-0.0
14828,0.306332626623,2.46270675067
14829,0.163417184341,10.0255102612
47602,0.563476167149,5.1357092861
14840,0.279279910129,2.64385618977
47610,0.279279910129,2.64385618977
61638,-0.0,-0.0
29781,-0.0,-0.0
57088,-0.0,-0.0
47621,-0.0,-0.0
47622,-0.0,-0.0
14855,-0.0,-0.0
47624,-0.0,-0.0
47625,0.576588962824,10.9821040881
14858,-0.0,-0.0
14868,0.332483223197,14.2086799759
14869,-0.0,-0.0
47638,0.355245321276,2.16992500144
14872,0.279279910129,2.64385618977
47645,-0.0,-0.0
47650,-0.0,-0.0
47654,-0.0,-0.0
47655,-0.0,-0.0
47659,-0.0,-0.0
15593,-0.0,-0.0
14905,-0.0,-0.0
47678,0.596406804513,10.4648912041
47684,-0.0,-0.0
14919,0.279279910129,2.64385618977
47688,-0.0,-0.0
14921,-0.0,-0.0
47692,0.434682984809,15.3574618291
47694,0.0832951368738,21.9491606808
14929,0.381138270191,2.02974734339
47702,0.279279910129,2.64385618977
14935,0.266294992121,16.2390554163
47707,-0.0,-0.0
47713,0.279279910129,2.64385618977
47720,0.407333089075,6.80933528619
14955,0.603883038983,4.82795096435
47733,-0.0,-0.0
7045,-0.0,-0.0
14971,-0.0,-0.0
47742,-0.0,-0.0
14978,-0.0,-0.0
14979,-0.0,-0.0
47748,0.355245321276,2.16992500144
47750,-0.0,-0.0
14987,0.355245321276,2.16992500144
14988,-0.0,-0.0
264642,0.355245321276,2.16992500144
47759,-0.0,-0.0
14992,0.637079716436,26.2916784472
47764,0.323632832509,15.4332022339
15003,0.749154943244,13.5506970929
47774,-0.0,-0.0
47781,0.425678218792,12.9673463608
47782,0.222299432846,3.08597322311
200430,0.588762155916,4.96578428466
15019,-0.0,-0.0
15022,0.563476167149,5.1357092861
47792,0.0909852199998,4.75702324651
47794,-0.0,-0.0
47796,-0.0,-0.0
15031,0.559806157812,16.9444211076
47800,0.00671547128168,9.2714668176
47801,-0.0,-0.0
16685,-0.0,-0.0
47804,-0.0,-0.0
47810,0.187801858097,3.40839218564
133579,-0.0,-0.0
47814,0.362352406124,2.13053156314
47815,0.386852807235,2.0
47821,0.258894818944,2.79147554749
15054,-0.0,-0.0
35278,0.486939938944,21.6163902324
47833,-0.0,-0.0
47835,0.386852807235,2.0
47836,-0.0,-0.0
47839,-0.0,-0.0
15072,0.309633972571,2.44162680776
47841,0.6600793182,15.6752585094
47844,0.136698050716,4.00642626916
47846,0.528516937886,25.4331730844
15081,-0.0,-0.0
15082,0.535571213878,5.36257007938
15083,0.815803982866,12.6791471623
58332,-0.0,-0.0
15085,0.546905227708,17.7306767429
198030,-0.0,-0.0
39783,0.271751157355,2.69717200431
47860,-0.0,-0.0
15093,-0.0,-0.0
15095,-0.0,-0.0
47867,-0.0,-0.0
47869,0.686412882923,23.3748928257
47873,-0.0,-0.0
15107,0.386852807235,2.0
15108,-0.0,-0.0
395492,-0.0,-0.0
47880,-0.0,-0.0
47885,-0.0,-0.0
47886,0.371857078954,2.07895134139
47887,-0.0,-0.0
47889,0.0590170887806,24.1543258222
47891,-0.0,-0.0
47894,0.119747744528,4.25238716163
47895,-0.0,-0.0
15128,-0.0,-0.0
15129,-0.0,-0.0
47898,0.379064979232,2.0406419845
47900,-0.0,-0.0
15133,0.234206370787,27.7974811824
12103,-0.0,-0.0
15144,-0.0,-0.0
15146,0.480895816335,27.228707153
47915,0.530356086045,5.38082178394
15149,0.623774188274,16.7959266541
47918,0.311748275182,7.89850281012
15153,-0.0,-0.0
15154,-0.0,-0.0
15162,0.510200176884,11.1124001967
2527,0.61886009805,9.95560588064
15164,-0.0,-0.0
15169,0.609824555905,26.727067777
15170,0.355245321276,2.16992500144
47939,-0.0,-0.0
35297,0.355245321276,2.16992500144
206766,-0.0,-0.0
47945,-0.0,-0.0
15180,0.355245321276,2.16992500144
39786,-0.0,-0.0
47956,0.295634658644,2.53249508083
15189,0.251769932986,14.8260379839
47959,-0.0,-0.0
264676,-0.0,-0.0
15201,0.12769066452,11.9578173709
47975,-0.0,-0.0
15211,0.369225473352,2.09310940439
47983,-0.0,-0.0
47987,0.355245321276,2.16992500144
47992,0.386852807235,2.0
15226,-0.0,-0.0
47995,0.184436859053,10.3029757767
47997,-0.0,-0.0
48004,0.538921505346,18.1166004632
48006,0.202153560986,3.26803508689
15244,0.657826451192,29.2612914573
15247,-0.0,-0.0
15250,-0.0,-0.0
48020,0.379064979232,2.0406419845
48030,-0.0,-0.0
48031,0.534462706861,25.6254312864
133626,0.119747744528,4.25238716163
48034,-0.0,-0.0
15267,-0.0,-0.0
48036,-0.0,-0.0
48041,-0.0,-0.0
48043,0.386852807235,2.0
48045,0.448187867935,6.85475297227
15278,-0.0,-0.0
18931,-0.0,-0.0
35425,0.686590962314,16.2002965539
48056,-0.0,-0.0
48057,-0.0,-0.0
15290,0.613001202907,4.75602599072
48061,-0.0,-0.0
48063,-0.0,-0.0
15296,-0.0,-0.0
15299,-0.0,-0.0
15301,-0.0,-0.0
48072,-0.0,-0.0
15305,-0.0,-0.0
48075,-0.0,-0.0
48078,-0.0,-0.0
15311,0.241996108495,15.7347717293
35320,0.42912809015,7.28510860025
15324,-0.0,-0.0
48093,0.355245321276,2.16992500144
48094,0.210279430765,3.19264507794
48095,0.501259805578,5.97203613748
48096,0.698852922153,8.89086311589
24400,0.384543377786,2.01197264167
48102,-0.0,-0.0
48112,-0.0,-0.0
40787,0.338907960023,2.26332062646
15348,0.528156518481,19.4140203368
48117,0.479956878032,5.98597743313
48119,-0.0,-0.0
57172,0.541636150565,19.0256302315
18943,-0.0,-0.0
15359,-0.0,-0.0
15360,-0.0,-0.0
48129,-0.0,-0.0
48131,0.530356086045,5.38082178394
15366,0.60131267355,16.6771416669
15368,-0.0,-0.0
48142,-0.0,-0.0
15377,0.327094952581,29.06821062
15379,-0.0,-0.0
48148,-0.0,-0.0
29870,-0.0,-0.0
8025,-0.0,-0.0
15388,0.67562519689,9.23524495966
48159,0.119912632885,11.0339573495
48160,-0.0,-0.0
48161,0.3182792275,14.4583481075
15395,0.775154175117,14.5851329703
15396,0.386852807235,2.0
48166,0.279279910129,2.64385618977
15399,-0.0,-0.0
48169,-0.0,-0.0
48172,0.528400829228,12.5743325301
48173,0.0837137607957,4.9086070682
48176,0.50650509161,5.57093993385
15412,-0.0,-0.0
48181,-0.0,-0.0
25853,0.340929858358,2.251538767
15418,0.567968518255,5.17027726491
15419,0.136698050716,4.00642626916
15426,0.657304002169,16.8390203861
2571,-0.0,-0.0
15428,-0.0,-0.0
48197,-0.0,-0.0
15433,-0.0,-0.0
15435,0.622748454982,19.2023149177
15436,-0.0,-0.0
48206,-0.0,-0.0
15440,0.375614963151,2.05889368905
48209,-0.0,-0.0
48211,-0.0,-0.0
48212,0.115077974569,4.32593002544
48214,-0.0,-0.0
48220,-0.0,-0.0
15456,0.657439157438,22.5571025684
15457,-0.0,-0.0
48230,-0.0,-0.0
15463,-0.0,-0.0
15464,0.228890275359,3.02974734339
48235,0.359999856428,2.14349159359
15468,-0.0,-0.0
15471,-0.0,-0.0
15472,-0.0,-0.0
15475,-0.0,-0.0
15479,-0.0,-0.0
15480,-0.0,-0.0
48249,-0.0,-0.0
48250,0.330491011066,16.7361884481
48257,-0.0,-0.0
15491,0.380389109408,2.0336776657
48260,0.355245321276,2.16992500144
15493,-0.0,-0.0
48262,-0.0,-0.0
48264,0.386852807235,2.0
15497,0.589304723796,16.9519524569
48266,0.451626173672,6.57385753889
15500,0.0249354274074,7.04993198201
15502,-0.0,-0.0
48271,0.231067270712,16.1245998638
48272,0.181432261961,3.47393118833
48273,-0.0,-0.0
15510,0.670584936942,16.720829601
48279,0.338229105605,13.1831073363
48280,0.446583782905,6.37641914962
15516,-0.0,-0.0
199194,-0.0,-0.0
48287,0.685690112978,28.4494489543
48289,-0.0,-0.0
48293,-0.0,-0.0
15527,0.333900614932,2.29278174923
15533,0.295634658644,2.53249508083
15535,0.425531099107,6.77815728149
48304,-0.0,-0.0
48305,-0.0,-0.0
48309,-0.0,-0.0
15542,0.375614963151,2.05889368905
15544,0.25146299858,2.84799690655
15545,0.447463609868,7.04824644485
48314,-0.0,-0.0
15547,0.386852807235,2.0
48317,-0.0,-0.0
48320,0.279279910129,2.64385618977
48321,-0.0,-0.0
15555,0.421379854046,8.16192369432
15557,0.376584036726,20.3759842902
48327,0.38632512614,2.00272979276
48330,0.181943524934,18.0843740275
57207,-0.0,-0.0
2594,-0.0,-0.0
15566,-0.0,-0.0
48335,-0.0,-0.0
15570,0.38632512614,2.00272979276
199203,-0.0,-0.0
48340,-0.0,-0.0
48341,-0.0,-0.0
15576,0.355245321276,2.16992500144
48347,0.431796337827,15.746698522
48348,0.598059041863,10.9241041934
15582,0.228890275359,3.02974734339
48351,-0.0,-0.0
15589,0.545840695352,11.3854653925
15590,-0.0,-0.0
48359,-0.0,-0.0
48361,0.15334156837,18.1047388672
15594,0.386852807235,2.0
15595,-0.0,-0.0
48366,-0.0,-0.0
15600,-0.0,-0.0
15602,-0.0,-0.0
57214,-0.0,-0.0
15611,-0.0,-0.0
15615,0.574882747058,5.09090560414
48385,-0.0,-0.0
15621,-0.0,-0.0
15623,0.228890275359,3.02974734339
15626,0.463914031922,28.2604557977
15629,-0.0,-0.0
48400,-0.0,-0.0
48401,-0.0,-0.0
48403,-0.0,-0.0
35374,-0.0,-0.0
15638,-0.0,-0.0
196924,-0.0,-0.0
15640,0.0241019152515,7.10860132467
48409,-0.0,-0.0
48411,-0.0,-0.0
48420,-0.0,-0.0
48422,-0.0,-0.0
199217,-0.0,-0.0
15656,0.279279910129,2.64385618977
15657,0.596322358333,9.76774004048
15658,-0.0,-0.0
48427,-0.0,-0.0
48429,-0.0,-0.0
48430,-0.0,-0.0
48434,0.617618348416,19.1002146709
2611,0.194686899572,3.33985000288
48437,0.017428482493,29.3813852125
48438,0.181432261961,3.47393118833
15672,0.386852807235,2.0
15673,-0.0,-0.0
48445,0.57311897651,10.7833702815
48446,0.160086210221,3.71049338281
34347,-0.0,-0.0
15683,0.328728612897,2.32364456748
48452,0.564475467872,5.16992500144
35382,-0.0,-0.0
15689,0.313845219895,2.41503749928
15691,0.375614963151,2.05889368905
15692,-0.0,-0.0
15694,0.578951112381,18.9630386184
15695,0.54915933913,5.29396423237
15696,-0.0,-0.0
15699,0.448787832668,19.94937713
48469,-0.0,-0.0
48470,0.228890275359,3.02974734339
15703,0.686186002275,14.4547000202
15704,0.228890275359,3.02974734339
48475,-0.0,-0.0
48479,-0.0,-0.0
48480,-0.0,-0.0
48481,-0.0,-0.0
48485,0.228890275359,3.02974734339
48490,-0.0,-0.0
15723,-0.0,-0.0
48494,0.279279910129,2.64385618977
15732,-0.0,-0.0
15734,-0.0,-0.0
15735,0.25146299858,2.84799690655
15736,-0.0,-0.0
48505,0.28597619975,14.7229819475
48506,0.181432261961,3.47393118833
15742,-0.0,-0.0
48511,-0.0,-0.0
15746,-0.0,-0.0
48515,-0.0,-0.0
35393,0.578645846332,16.9886730665
15755,0.355245321276,2.16992500144
15756,0.567827197071,19.5603541004
15759,0.313845219895,2.41503749928
48528,-0.0,-0.0
15763,0.386852807235,2.0
15764,-0.0,-0.0
48533,-0.0,-0.0
15766,-0.0,-0.0
17983,-0.0,-0.0
197602,-0.0,-0.0
48539,0.38561164106,2.00642626916
15772,0.579285911293,18.1360073628
15774,0.407333089075,6.80933528619
48544,0.386852807235,2.0
15782,0.355245321276,2.16992500144
48551,0.25146299858,2.84799690655
15785,0.333900614932,2.29278174923
15788,0.334959063126,7.20836985447
48558,-0.0,-0.0
48559,0.327026382931,2.33390073655
19016,-0.0,-0.0
38949,0.203355624038,9.10184583424
15802,0.295634658644,2.53249508083
48571,0.555277451945,5.20836985447
15804,-0.0,-0.0
15805,-0.0,-0.0
48574,-0.0,-0.0
15808,-0.0,-0.0
133707,-0.0,-0.0
15815,-0.0,-0.0
15817,0.574956245438,17.9584093104
48587,0.313049889262,15.7041344974
48588,0.645727099098,9.40944144979
48589,-0.0,-0.0
48592,-0.0,-0.0
15826,0.457045329561,11.9261261193
57251,0.381138270191,2.02974734339
15830,0.644013720389,22.8981698348
15835,0.381601949141,6.70242008227
15836,0.692298830812,14.861841439
48608,-0.0,-0.0
48611,-0.0,-0.0
48612,-0.0,-0.0
48614,0.172722562425,3.56712729054
133713,-0.0,-0.0
15850,-0.0,-0.0
48620,-0.0,-0.0
15857,0.228890275359,3.02974734339
2643,-0.0,-0.0
8166,-0.0,-0.0
48635,0.556331607602,20.1087238238
15868,-0.0,-0.0
48642,-0.0,-0.0
48643,-0.0,-0.0
48644,0.219155792935,3.11334147308
48645,-0.0,-0.0
15879,0.785982690221,13.6546588964
2647,0.355245321276,2.16992500144
15884,0.355245321276,2.16992500144
48654,-0.0,-0.0
199256,0.0399522563839,6.22908217238
48659,-0.0,-0.0
48661,-0.0,-0.0
48662,0.375614963151,2.05889368905
15895,0.224567747296,36.6521086435
48664,-0.0,-0.0
15897,0.279279910129,2.64385618977
48666,0.536875860438,23.1821613622
48667,-0.0,-0.0
48669,0.377730965724,15.4771917406
48671,0.4665605665,13.2868929022
15913,-0.0,-0.0
15915,-0.0,-0.0
48684,0.623829448482,17.9965408905
16737,0.416816948342,23.1466236502
2653,-0.0,-0.0
48688,-0.0,-0.0
48689,0.377765476874,8.73746702937
15922,0.12526853878,10.8550241734
15923,-0.0,-0.0
15924,0.15304644718,10.9164438115
48693,0.343867957828,7.64070505265
15926,0.375614963151,2.05889368905
48696,-0.0,-0.0
48698,-0.0,-0.0
15934,0.194686899572,3.33985000288
15936,-0.0,-0.0
48707,0.545367255369,17.4072472324
48709,0.257867709032,2.79919639867
15943,0.285522002677,8.24511249784
15945,0.355245321276,2.16992500144
48716,0.67044665234,9.12718665262
48721,0.344489190838,2.23095443484
15954,0.624862169734,15.7160756112
264803,-0.0,-0.0
48725,-0.0,-0.0
15958,-0.0,-0.0
15960,0.569197613738,5.15882003961
15961,-0.0,-0.0
15962,0.383400555931,2.017921908
15964,0.0686236079388,5.26781282211
15966,-0.0,-0.0
15967,0.578111314139,11.0145309316
15968,-0.0,-0.0
48737,0.232544475125,9.26015885497
15971,0.548775637095,5.38529015588
15974,-0.0,-0.0
48743,-0.0,-0.0
48744,-0.0,-0.0
48747,-0.0,-0.0
48748,0.365831343525,2.11150831522
15982,0.548791945681,5.28553771499
395311,-0.0,-0.0
48757,0.0781139697106,5.03412199058
48760,-0.0,-0.0
199274,0.583666672668,10.7723911222
15998,-0.0,-0.0
29973,-0.0,-0.0
48769,-0.0,-0.0
48772,0.143612267697,3.91427012597
16006,-0.0,-0.0
16010,0.515991621305,18.4812571632
48781,-0.0,-0.0
16016,-0.0,-0.0
16019,0.115077974569,4.32593002544
48790,-0.0,-0.0
16030,0.279279910129,2.64385618977
48800,0.301493672374,2.49398884067
29979,-0.0,-0.0
16039,-0.0,-0.0
34359,0.447228230463,7.10211703541
16044,0.355245321276,2.16992500144
48813,0.313845219895,2.41503749928
48815,0.595658669779,17.5016192664
48818,-0.0,-0.0
16054,-0.0,-0.0
48823,0.499877372377,6.06614834518
48825,0.275052088378,7.96044234103
16058,-0.0,-0.0
48828,-0.0,-0.0
16062,-0.0,-0.0
48832,0.110793466844,4.39592867633
16066,0.375614963151,2.05889368905
48835,-0.0,-0.0
48837,0.36689522153,2.10572431145
48841,0.625285806021,11.083076284
16075,-0.0,-0.0
16076,-0.0,-0.0
48846,0.383400555931,2.017921908
16080,-0.0,-0.0
16082,-0.0,-0.0
16083,0.711641618379,8.6948005732
48853,-0.0,-0.0
16086,0.657574204528,9.68331125932
48856,0.564475467872,5.16992500144
48859,-0.0,-0.0
16094,-0.0,-0.0
16095,0.737344144732,13.9718764342
16096,-0.0,-0.0
16097,0.821480955673,20.1629354381
16101,-0.0,-0.0
48872,-0.0,-0.0
48873,-0.0,-0.0
48874,0.236088934968,15.6903977636
48876,0.588972798997,4.96002979689
16109,0.461969461423,6.46538088497
48881,0.401267204869,13.1393964198
48882,0.282814332121,14.1926450779
48885,0.364679638096,2.11778737811
16125,0.582767732785,28.9607506283
48894,0.333066826159,2.297727124
48896,0.309067373521,8.93836212547
48897,-0.0,-0.0
16130,0.0909852199998,4.75702324651
16131,0.503392905877,11.6023947279
48900,0.512371182534,10.9556058806
16134,0.454530495273,13.6418289485
16135,0.172087099659,9.82472850041
16138,0.285415272482,14.1738909476
12827,-0.0,-0.0
48909,-0.0,-0.0
48910,0.279279910129,2.64385618977
16143,-0.0,-0.0
16145,0.194686899572,3.33985000288
48915,-0.0,-0.0
16150,0.514985148451,5.69633531981
16151,-0.0,-0.0
48924,-0.0,-0.0
48926,-0.0,-0.0
16160,-0.0,-0.0
48931,0.240500588762,10.2024068766
48933,-0.0,-0.0
48940,-0.0,-0.0
48942,0.462838802055,6.73251968914
48943,0.194686899572,3.33985000288
48944,0.313845219895,2.41503749928
16178,-0.0,-0.0
16179,0.194686899572,3.33985000288
48948,-0.0,-0.0
48949,-0.0,-0.0
48953,0.219155792935,3.11334147308
16186,0.313845219895,2.41503749928
48956,-0.0,-0.0
48957,0.49209812851,11.7548875022
16190,-0.0,-0.0
16191,-0.0,-0.0
48964,0.521404641725,5.45348235231
16197,-0.0,-0.0
16200,-0.0,-0.0
19084,0.484841686529,6.28510860025
16202,-0.0,-0.0
48971,0.314012414026,8.13650700056
48973,0.264622189083,2.74893823583
48974,0.547869648439,11.4358346924
133773,-0.0,-0.0
16210,-0.0,-0.0
48979,0.534979694209,11.8062185208
16213,0.239609740763,2.94144781764
16215,0.355245321276,2.16992500144
48984,0.247665655955,8.35549792814
133775,0.318046630719,22.2263083286
16221,-0.0,-0.0
16223,0.177412642784,17.7595503665
16229,-0.0,-0.0
16230,-0.0,-0.0
48999,-0.0,-0.0
16232,0.202153560986,3.26803508689
16234,-0.0,-0.0
8167,0.250248822864,15.9592544547
16236,-0.0,-0.0
16237,0.381138270191,2.02974734339
16242,-0.0,-0.0
16243,0.597749017921,9.89059678827
16245,0.691321258926,15.0409622564
16246,0.690206967162,9.017921908
49017,0.371857078954,2.07895134139
49022,-0.0,-0.0
49024,-0.0,-0.0
16257,0.210279430765,3.19264507794
49029,-0.0,-0.0
16262,0.0468834150376,15.3788496319
16265,0.705451442213,22.6151768649
49037,0.386852807235,2.0
49038,-0.0,-0.0
49040,-0.0,-0.0
9667,-0.0,-0.0
21276,-0.0,-0.0
16276,0.763784947073,23.6282017747
49048,-0.0,-0.0
16284,-0.0,-0.0
16285,-0.0,-0.0
16287,-0.0,-0.0
49060,-0.0,-0.0
49061,0.386852807235,2.0
49063,0.679776992234,15.0822665719
16301,0.508448569888,5.93139415298
55101,-0.0,-0.0
49073,0.386852807235,2.0
49074,-0.0,-0.0
49080,0.384543377786,2.01197264167
16316,0.386852807235,2.0
49085,-0.0,-0.0
49087,0.673389087374,9.49583335253
16321,-0.0,-0.0
16322,0.483065896704,19.8230478447
49091,0.464099738501,13.0737861372
49093,0.499001956046,13.4465047342
49097,0.181432261961,3.47393118833
16330,-0.0,-0.0
49100,-0.0,-0.0
16333,-0.0,-0.0
49102,-0.0,-0.0
49103,-0.0,-0.0
16338,0.327026382931,2.33390073655
16339,0.556587834645,5.18442457114
16340,-0.0,-0.0
49109,-0.0,-0.0
16342,0.287233400614,2.58896443128
16345,-0.0,-0.0
16347,0.543170483349,13.3064050616
16350,-0.0,-0.0
16351,-0.0,-0.0
49120,-0.0,-0.0
16353,-0.0,-0.0
49125,-0.0,-0.0
49126,0.48435153995,12.5986576014
49129,0.106846976531,4.46270675067
49130,0.151353670902,3.81591693556
16363,0.333900614932,2.29278174923
49136,0.279279910129,2.64385618977
16371,0.62499439409,15.5840217575
49152,-0.0,-0.0
49154,-0.0,-0.0
49157,-0.0,-0.0
49158,-0.0,-0.0
40961,-0.0,-0.0
49160,-0.0,-0.0
16397,0.646419919438,17.0107502043
49169,0.327026382931,2.33390073655
16406,0.358032591507,7.05038102933
16410,-0.0,-0.0
16413,-0.0,-0.0
49183,0.337586734648,14.4854170636
49185,-0.0,-0.0
49188,0.0616450190829,5.46021208663
49189,0.504923083306,17.8353409316
49190,-0.0,-0.0
16429,-0.0,-0.0
16433,-0.0,-0.0
49202,-0.0,-0.0
49204,0.511488791481,5.79333235519
49207,-0.0,-0.0
57354,-0.0,-0.0
49218,0.386852807235,2.0
49223,0.374398359188,13.9627909607
49226,-0.0,-0.0
16463,-0.0,-0.0
49232,-0.0,-0.0
51896,-0.0,-0.0
62819,-0.0,-0.0
49236,0.681863083347,9.07297068975
16477,-0.0,-0.0
49252,-0.0,-0.0
49253,0.375614963151,2.05889368905
264892,-0.0,-0.0
30055,-0.0,-0.0
49270,0.386852807235,2.0
16504,-0.0,-0.0
16509,0.651551017263,32.0172791081
49282,0.483084795534,13.3572822301
49285,-0.0,-0.0
49289,-0.0,-0.0
16526,-0.0,-0.0
16529,0.386852807235,2.0
16531,-0.0,-0.0
49300,-0.0,-0.0
49301,-0.0,-0.0
49302,-0.0,-0.0
35524,0.386852807235,2.0
49313,0.136698050716,4.00642626916
49314,0.51663672478,12.9323445445
49316,-0.0,-0.0
16552,0.437380472534,18.3341377988
40988,-0.0,-0.0
49322,-0.0,-0.0
49325,-0.0,-0.0
49327,-0.0,-0.0
49328,0.355245321276,2.16992500144
49332,-0.0,-0.0
16567,-0.0,-0.0
2762,-0.0,-0.0
49342,-0.0,-0.0
49346,-0.0,-0.0
49349,0.416594687664,24.7603702632
16582,-0.0,-0.0
16583,-0.0,-0.0
49352,0.582170461347,18.9437128943
49353,0.501153051109,5.79585928322
16586,-0.0,-0.0
16591,0.472365763464,6.35549792814
16592,0.355245321276,2.16992500144
16596,-0.0,-0.0
49365,0.189695657855,10.4118186462
49367,0.71474280099,14.0668066874
49368,-0.0,-0.0
263515,-0.0,-0.0
16603,0.323656819667,2.35434957258
16604,-0.0,-0.0
16605,-0.0,-0.0
196949,0.386852807235,2.0
16617,0.228890275359,3.02974734339
49389,-0.0,-0.0
16625,0.65639209894,18.6139208192
16626,0.467471009917,20.0985998495
16628,0.505295783341,11.0942478242
16629,0.555335136924,5.18784690944
49400,0.133509602112,4.05041162565
35540,0.381138270191,2.02974734339
49403,-0.0,-0.0
16637,0.5103849625,12.5529252534
49418,-0.0,-0.0
24621,0.375614963151,2.05889368905
16660,-0.0,-0.0
16667,-0.0,-0.0
16673,-0.0,-0.0
49444,0.170020643162,3.59693514239
49446,-0.0,-0.0
13703,0.312999154775,13.6102414722
49453,0.535688146191,22.4692289559
16686,0.239609740763,2.94144781764
49455,-0.0,-0.0
49457,0.410558421704,6.41503749928
49461,0.00756197675889,20.5904590229
49462,-0.0,-0.0
49465,0.355245321276,2.16992500144
49467,0.416798169352,21.8715862821
16700,-0.0,-0.0
49469,0.326318247436,7.43411030525
16713,0.0795340389378,5.00150202517
16715,-0.0,-0.0
49485,0.506570970426,5.74768219981
8248,0.194686899572,3.33985000288
49491,-0.0,-0.0
16724,0.530496936906,16.4643934467
16732,0.313845219895,2.41503749928
16735,0.304448698864,8.43497658207
49505,0.712505139346,25.278815139
49506,-0.0,-0.0
8251,0.304983136204,7.6741637865
16751,-0.0,-0.0
51944,0.355245321276,2.16992500144
49527,0.182359829791,9.53239444992
49532,0.195371298506,9.23750180033
49536,0.56715316319,11.3812754812
49542,0.286188362982,9.74494582977
49544,0.702368772917,26.4095603776
51948,-0.0,-0.0
16780,0.267427426592,2.7284152908
49550,0.457220968423,6.67785513777
49551,-0.0,-0.0
16787,-0.0,-0.0
49559,-0.0,-0.0
49560,0.533578528472,5.50750102159
49561,-0.0,-0.0
49562,-0.0,-0.0
16796,-0.0,-0.0
49565,-0.0,-0.0
16798,0.383665197427,7.05889368905
49569,-0.0,-0.0
49570,-0.0,-0.0
16805,0.319145928468,7.80523088785
199409,-0.0,-0.0
16810,0.441056950805,6.34643165226
16814,0.259490727879,16.4306307948
16815,-0.0,-0.0
49587,0.270708848418,2.70466121359
49588,0.420562996181,14.8718078709
49589,-0.0,-0.0
16832,-0.0,-0.0
49603,-0.0,-0.0
49604,0.645525717023,9.79158046854
49609,-0.0,-0.0
16842,0.346634905645,2.21864028648
49617,-0.0,-0.0
16858,-0.0,-0.0
16862,-0.0,-0.0
16863,-0.0,-0.0
49632,0.411918868996,7.35182264455
24656,-0.0,-0.0
49635,0.342091024416,8.39041594277
16868,-0.0,-0.0
49637,0.362290585049,13.5143170522
16871,-0.0,-0.0
16872,-0.0,-0.0
49641,-0.0,-0.0
16876,-0.0,-0.0
16880,-0.0,-0.0
34109,0.130276367148,11.0255725625
16893,-0.0,-0.0
49665,0.279279910129,2.64385618977
41046,0.228890275359,3.02974734339
16904,0.0260912407942,6.97163663255
49674,-0.0,-0.0
16908,-0.0,-0.0
49677,-0.0,-0.0
49678,-0.0,-0.0
16912,-0.0,-0.0
49681,0.0837137607957,4.9086070682
264963,-0.0,-0.0
8201,0.369225473352,2.09310940439
49687,0.355245321276,2.16992500144
49688,-0.0,-0.0
49689,-0.0,-0.0
49693,0.509047846699,11.4310512872
16928,-0.0,-0.0
49699,0.474436765657,18.5815299058
49701,-0.0,-0.0
16936,0.386852807235,2.0
19207,-0.0,-0.0
16941,-0.0,-0.0
49711,-0.0,-0.0
1422,0.289983029561,2.57031572476
49717,-0.0,-0.0
49718,0.355245321276,2.16992500144
49719,-0.0,-0.0
49722,-0.0,-0.0
8287,-0.0,-0.0
49724,-0.0,-0.0
16960,0.374200700659,2.06642042569
49734,0.383400555931,2.017921908
16967,-0.0,-0.0
16973,0.355245321276,2.16992500144
49743,-0.0,-0.0
30136,-0.0,-0.0
2830,-0.0,-0.0
49750,0.313845219895,2.41503749928
49759,-0.0,-0.0
49763,-0.0,-0.0
49764,-0.0,-0.0
49770,0.473272483559,23.8103410411
49773,-0.0,-0.0
49776,-0.0,-0.0
49777,-0.0,-0.0
49779,-0.0,-0.0
17012,0.540226948961,5.48791671963
17014,-0.0,-0.0
17015,0.0460803692984,5.97765528321
49785,-0.0,-0.0
17018,0.497152018792,5.65108017339
17019,0.747127000757,8.27746453611
49788,-0.0,-0.0
49792,-0.0,-0.0
17025,0.375614963151,2.05889368905
49798,0.386852807235,2.0
49800,-0.0,-0.0
24572,0.333294101557,7.60784952837
49806,0.613100792037,11.3529006451
49807,-0.0,-0.0
49810,-0.0,-0.0
17048,0.423911470551,6.37829485591
17049,-0.0,-0.0
49821,0.375614963151,2.05889368905
17054,0.497662249597,21.065299729
17055,-0.0,-0.0
49824,-0.0,-0.0
49829,0.547138463302,5.25876275061
49834,0.815383299384,12.9427344116
49835,0.375614963151,2.05889368905
