,Exploits,Fraudlent Services,Malware,Phishing,Spammers,Unlabelled,Unwanted Programs,Totals
2017-04-16,1710.0,1066.0,9424.0,2762.0,0.0,0.0,141.0,15103.0
2017-04-17,268.0,1051.0,15775.0,5218.0,1.0,0.0,184.0,22497.0
2017-04-18,75.0,1489.0,4814.0,3202.0,0.0,0.0,192.0,9772.0
2017-04-19,89.0,508.0,4255.0,2857.0,2.0,0.0,258.0,7969.0
2017-04-20,66.0,825.0,5801.0,4483.0,3.0,0.0,177.0,11355.0
2017-04-21,47.0,1297.0,3181.0,2437.0,0.0,0.0,185.0,7147.0
2017-04-22,119.0,359.0,2927.0,3433.0,2.0,0.0,200.0,7040.0
2017-04-23,121.0,658.0,6742.0,2030.0,0.0,0.0,123.0,9674.0
2017-04-24,49.0,2073.0,5485.0,3452.0,0.0,0.0,215.0,11274.0
2017-04-25,51.0,855.0,14109.0,3100.0,0.0,0.0,211.0,18326.0
2017-04-26,108.0,1918.0,8937.0,2545.0,0.0,0.0,219.0,13727.0
2017-04-27,110.0,474.0,4866.0,3274.0,0.0,0.0,207.0,8931.0
2017-04-28,110.0,856.0,6076.0,3736.0,0.0,0.0,210.0,10988.0
2017-04-29,85.0,618.0,5873.0,2350.0,3.0,0.0,122.0,9051.0
2017-04-30,88.0,528.0,4243.0,2669.0,0.0,0.0,94.0,7622.0
2017-05-01,90.0,789.0,3347.0,6506.0,9.0,0.0,181.0,10922.0
2017-05-02,76.0,470.0,3622.0,3925.0,1.0,0.0,129.0,8223.0
2017-05-03,83.0,617.0,2555.0,3867.0,0.0,0.0,122.0,7244.0
2017-05-04,62.0,362.0,1820.0,9134.0,0.0,0.0,152.0,11530.0
2017-05-05,92.0,349.0,1938.0,5457.0,0.0,0.0,598.0,8434.0
2017-05-06,48.0,254.0,1750.0,3001.0,0.0,0.0,525.0,5578.0
2017-05-07,51.0,309.0,944.0,5453.0,0.0,0.0,70.0,6827.0
2017-05-08,42.0,499.0,1497.0,4804.0,2.0,0.0,176.0,7020.0
2017-05-09,75.0,330.0,1651.0,6552.0,0.0,0.0,237.0,8845.0
2017-05-10,52.0,398.0,1553.0,6196.0,0.0,0.0,279.0,8478.0
2017-05-11,105.0,475.0,2490.0,4590.0,0.0,0.0,585.0,8245.0
2017-05-12,84.0,477.0,1948.0,7400.0,1.0,0.0,342.0,10252.0
2017-05-13,77.0,415.0,4056.0,3250.0,2.0,0.0,274.0,8074.0
2017-05-14,91.0,463.0,4633.0,971.0,0.0,0.0,118.0,6276.0
2017-05-15,52.0,161.0,4078.0,845.0,2.0,0.0,150.0,5288.0
2017-05-16,49.0,313.0,3956.0,1385.0,0.0,0.0,196.0,5899.0
2017-05-17,64.0,244.0,3663.0,2044.0,1.0,0.0,174.0,6190.0
2017-05-18,105.0,429.0,4038.0,1231.0,1.0,0.0,158.0,5962.0
2017-05-19,1340.0,4750.0,17016.0,2009.0,14.0,0.0,2288.0,27417.0
2017-05-20,36.0,266.0,2317.0,1235.0,0.0,0.0,75.0,3929.0
2017-05-21,197.0,601.0,6436.0,773.0,0.0,0.0,198.0,8205.0
2017-05-22,178.0,226.0,5499.0,391.0,0.0,0.0,204.0,6498.0
2017-05-23,85.0,498.0,3172.0,645.0,0.0,0.0,174.0,4574.0
2017-05-24,100.0,210.0,26850.0,1990.0,0.0,0.0,238.0,29388.0
2017-05-25,54.0,279.0,8433.0,367.0,0.0,0.0,160.0,9293.0
2017-05-26,33.0,317.0,7248.0,766.0,0.0,0.0,193.0,8557.0
2017-05-27,24.0,150.0,27811.0,2349.0,0.0,0.0,66.0,30400.0
2017-05-28,54.0,104.0,1773.0,125.0,0.0,0.0,62.0,2118.0
2017-05-29,48.0,577.0,2475.0,113.0,0.0,0.0,156.0,3369.0
2017-05-30,124.0,2158.0,5434.0,103.0,0.0,0.0,165.0,7984.0
2017-05-31,12.0,110.0,849.0,113.0,0.0,0.0,127.0,1211.0
2017-06-01,15.0,116.0,708.0,222.0,0.0,0.0,72.0,1133.0
2017-06-02,23.0,134.0,406.0,93.0,0.0,0.0,70.0,726.0
2017-06-03,8.0,84.0,403.0,1144.0,0.0,0.0,38.0,1677.0
2017-06-04,11.0,138.0,352.0,66.0,0.0,0.0,39.0,606.0
2017-06-05,15.0,85.0,325.0,125.0,21.0,0.0,65.0,636.0
2017-06-06,15.0,133.0,415.0,151.0,61.0,0.0,71.0,846.0
2017-06-07,14.0,141.0,368.0,158.0,1.0,0.0,83.0,765.0
2017-06-08,5.0,62.0,223.0,83.0,1.0,0.0,41.0,415.0
2017-06-09,1.0,47.0,128.0,33.0,0.0,0.0,27.0,236.0
2017-06-10,2.0,17.0,90.0,53.0,0.0,0.0,13.0,175.0
2017-06-11,2.0,23.0,88.0,14.0,0.0,0.0,8.0,135.0
2017-06-12,2.0,21.0,84.0,18.0,0.0,0.0,14.0,139.0
2017-06-13,2.0,27.0,153.0,4.0,0.0,0.0,9.0,195.0
2017-06-14,0.0,14.0,62.0,0.0,0.0,0.0,10.0,86.0
2017-06-15,0.0,7.0,49.0,0.0,0.0,0.0,4.0,60.0
2017-06-16,0.0,9.0,25.0,0.0,0.0,0.0,1.0,35.0
2017-06-17,0.0,4.0,23.0,1.0,0.0,0.0,0.0,28.0
